date,trainset_id,bay_id,bay_number,is_ibl_bay,shunt_cost,turnout_order
2025-03-21,TS-024,BAY-3,3,True,0.0,24
2025-03-21,TS-025,BAY-28,28,False,23.14,25
2025-03-22,TS-001,BAY-8,8,False,2.9,1
2025-03-22,TS-002,BAY-9,9,False,4.68,2
2025-03-22,TS-003,BAY-17,17,False,10.26,3
2025-03-22,TS-004,BAY-18,18,False,10.62,4
2025-03-22,TS-005,BAY-11,11,False,5.53,5
2025-03-22,TS-006,BAY-6,6,False,1.1,6
2025-03-22,TS-007,BAY-12,12,False,8.33,7
2025-03-22,TS-008,BAY-16,16,False,9.83,8
2025-03-22,TS-009,BAY-4,4,True,0.0,9
2025-03-22,TS-010,BAY-26,26,False,17.38,10
2025-03-22,TS-011,BAY-10,10,False,4.05,11
2025-03-22,TS-012,BAY-13,13,False,7.75,12
2025-03-22,TS-013,BAY-28,28,False,20.68,13
2025-03-22,TS-014,BAY-22,22,False,17.26,14
2025-03-22,TS-015,BAY-3,3,True,0.0,15
2025-03-22,TS-016,BAY-5,5,True,0.0,16
2025-03-22,TS-017,BAY-24,24,False,22.14,17
2025-03-22,TS-018,BAY-29,29,False,28.3,18
2025-03-22,TS-019,BAY-21,21,False,15.68,19
2025-03-22,TS-020,BAY-2,2,True,0.0,20
2025-03-22,TS-021,BAY-27,27,False,22.33,21
2025-03-22,TS-022,BAY-15,15,False,10.63,22
2025-03-22,TS-023,BAY-19,19,False,15.77,23
2025-03-22,TS-024,BAY-23,23,False,17.89,24
2025-03-22,TS-025,BAY-25,25,False,20.08,25
2025-03-23,TS-001,BAY-30,30,False,28.26,1
2025-03-23,TS-002,BAY-8,8,False,3.37,2
2025-03-23,TS-003,BAY-15,15,False,11.29,3
2025-03-23,TS-004,BAY-23,23,False,15.86,4
2025-03-23,TS-005,BAY-16,16,False,10.71,5
2025-03-23,TS-006,BAY-25,25,False,20.4,6
2025-03-23,TS-007,BAY-21,21,False,18.5,7
2025-03-23,TS-008,BAY-11,11,False,4.83,8
2025-03-23,TS-009,BAY-10,10,False,4.05,9
2025-03-23,TS-010,BAY-12,12,False,5.69,10
2025-03-23,TS-011,BAY-13,13,False,7.18,11
2025-03-23,TS-012,BAY-7,7,False,2.1,12
2025-03-23,TS-013,BAY-5,5,True,0.0,13
2025-03-23,TS-014,BAY-29,29,False,28.37,14
2025-03-23,TS-015,BAY-19,19,False,15.76,15
2025-03-23,TS-016,BAY-28,28,False,26.29,16
2025-03-23,TS-017,BAY-26,26,False,22.9,17
2025-03-23,TS-018,BAY-3,3,True,0.0,18
2025-03-23,TS-019,BAY-22,22,False,18.58,19
2025-03-23,TS-020,BAY-2,2,True,0.0,20
2025-03-23,TS-021,BAY-9,9,False,3.63,21
2025-03-23,TS-022,BAY-6,6,False,0.81,22
2025-03-23,TS-023,BAY-4,4,True,0.0,23
2025-03-23,TS-024,BAY-27,27,False,22.39,24
2025-03-23,TS-025,BAY-1,1,True,0.0,25
2025-03-24,TS-001,BAY-21,21,False,16.34,1
2025-03-24,TS-002,BAY-22,22,False,17.51,2
2025-03-24,TS-003,BAY-16,16,False,9.68,3
2025-03-24,TS-004,BAY-5,5,True,0.0,4
2025-03-24,TS-005,BAY-27,27,False,24.61,5
2025-03-24,TS-006,BAY-26,26,False,23.9,6
2025-03-24,TS-007,BAY-3,3,True,0.0,7
2025-03-24,TS-008,BAY-23,23,False,18.06,8
2025-03-24,TS-009,BAY-19,19,False,11.67,9
2025-03-24,TS-010,BAY-8,8,False,3.12,10
2025-03-24,TS-011,BAY-14,14,False,9.26,11
2025-03-24,TS-012,BAY-2,2,True,0.0,12
2025-03-24,TS-013,BAY-11,11,False,5.99,13
2025-03-24,TS-014,BAY-13,13,False,7.63,14
2025-03-24,TS-015,BAY-12,12,False,6.64,15
2025-03-24,TS-016,BAY-4,4,True,0.0,16
2025-03-24,TS-017,BAY-29,29,False,25.67,17
2025-03-24,TS-018,BAY-1,1,True,0.0,18
2025-03-24,TS-019,BAY-10,10,False,4.8,19
2025-03-24,TS-020,BAY-18,18,False,14.13,20
2025-03-24,TS-021,BAY-17,17,False,13.87,21
2025-03-24,TS-022,BAY-6,6,False,0.95,22
2025-03-24,TS-023,BAY-30,30,False,27.55,23
2025-03-24,TS-024,BAY-28,28,False,23.47,24
2025-03-24,TS-025,BAY-9,9,False,3.85,25
2025-03-25,TS-001,BAY-18,18,False,13.94,1
2025-03-25,TS-002,BAY-22,22,False,19.09,2
2025-03-25,TS-003,BAY-6,6,False,0.9,3
2025-03-25,TS-004,BAY-25,25,False,23.3,4
2025-03-25,TS-005,BAY-5,5,True,0.0,5
2025-03-25,TS-006,BAY-13,13,False,9.14,6
2025-03-25,TS-007,BAY-9,9,False,3.63,7
2025-03-25,TS-008,BAY-20,20,False,17.27,8
2025-03-25,TS-009,BAY-16,16,False,12.61,9
2025-03-25,TS-010,BAY-30,30,False,27.65,10
2025-03-25,TS-011,BAY-11,11,False,5.53,11
2025-03-25,TS-012,BAY-2,2,True,0.0,12
2025-03-25,TS-013,BAY-17,17,False,11.81,13
2025-03-25,TS-014,BAY-23,23,False,19.64,14
2025-03-25,TS-015,BAY-1,1,True,0.0,15
2025-03-25,TS-016,BAY-28,28,False,26.3,16
2025-03-25,TS-017,BAY-24,24,False,18.6,17
2025-03-25,TS-018,BAY-12,12,False,7.73,18
2025-03-25,TS-019,BAY-10,10,False,5.3,19
2025-03-25,TS-020,BAY-7,7,False,2.38,20
2025-03-25,TS-021,BAY-21,21,False,16.43,21
2025-03-25,TS-022,BAY-3,3,True,0.0,22
2025-03-25,TS-023,BAY-26,26,False,22.72,23
2025-03-25,TS-024,BAY-14,14,False,8.15,24
2025-03-25,TS-025,BAY-29,29,False,24.41,25
2025-03-26,TS-001,BAY-1,1,True,0.0,1
2025-03-26,TS-002,BAY-5,5,True,0.0,2
2025-03-26,TS-003,BAY-17,17,False,10.58,3
2025-03-26,TS-004,BAY-18,18,False,12.9,4
2025-03-26,TS-005,BAY-11,11,False,4.95,5
2025-03-26,TS-006,BAY-24,24,False,20.54,6
2025-03-26,TS-007,BAY-30,30,False,20.01,7
2025-03-26,TS-008,BAY-8,8,False,3.26,8
2025-03-26,TS-009,BAY-4,4,True,0.0,9
2025-03-26,TS-010,BAY-6,6,False,1.14,10
2025-03-26,TS-011,BAY-20,20,False,12.25,11
2025-03-26,TS-012,BAY-9,9,False,3.86,12
2025-03-26,TS-013,BAY-21,21,False,15.28,13
2025-03-26,TS-014,BAY-19,19,False,12.89,14
2025-03-26,TS-015,BAY-16,16,False,10.81,15
2025-03-26,TS-016,BAY-22,22,False,17.46,16
2025-03-26,TS-017,BAY-2,2,True,0.0,17
2025-03-26,TS-018,BAY-10,10,False,5.27,18
2025-03-26,TS-019,BAY-14,14,False,10.7,19
2025-03-26,TS-020,BAY-3,3,True,0.0,20
2025-03-26,TS-021,BAY-23,23,False,21.54,21
2025-03-26,TS-022,BAY-15,15,False,11.78,22
2025-03-26,TS-023,BAY-27,27,False,25.06,23
2025-03-26,TS-024,BAY-7,7,False,2.13,24
2025-03-26,TS-025,BAY-26,26,False,18.93,25
2025-03-27,TS-001,BAY-6,6,False,0.99,1
2025-03-27,TS-002,BAY-16,16,False,10.75,2
2025-03-27,TS-003,BAY-5,5,True,0.0,3
2025-03-27,TS-004,BAY-9,9,False,3.29,4
2025-03-27,TS-005,BAY-4,4,True,0.0,5
2025-03-27,TS-006,BAY-7,7,False,1.73,6
2025-03-27,TS-007,BAY-10,10,False,4.95,7
2025-03-27,TS-008,BAY-12,12,False,6.52,8
2025-03-27,TS-009,BAY-29,29,False,21.12,9
2025-03-27,TS-010,BAY-14,14,False,9.01,10
2025-03-27,TS-011,BAY-28,28,False,19.76,11
2025-03-27,TS-012,BAY-1,1,True,0.0,12
2025-03-27,TS-013,BAY-26,26,False,16.94,13
2025-03-27,TS-014,BAY-3,3,True,0.0,14
2025-03-27,TS-015,BAY-13,13,False,8.46,15
2025-03-27,TS-016,BAY-25,25,False,23.72,16
2025-03-27,TS-017,BAY-11,11,False,6.96,17
2025-03-27,TS-018,BAY-22,22,False,16.17,18
2025-03-27,TS-019,BAY-17,17,False,11.81,19
2025-03-27,TS-020,BAY-21,21,False,18.93,20
2025-03-27,TS-021,BAY-19,19,False,14.28,21
2025-03-27,TS-022,BAY-27,27,False,25.45,22
2025-03-27,TS-023,BAY-30,30,False,20.78,23
2025-03-27,TS-024,BAY-20,20,False,14.92,24
2025-03-27,TS-025,BAY-24,24,False,20.9,25
2025-03-28,TS-001,BAY-23,23,False,19.77,1
2025-03-28,TS-002,BAY-7,7,False,2.13,2
2025-03-28,TS-003,BAY-30,30,False,25.98,3
2025-03-28,TS-004,BAY-17,17,False,13.83,4
2025-03-28,TS-005,BAY-1,1,True,0.0,5
2025-03-28,TS-006,BAY-19,19,False,16.6,6
2025-03-28,TS-007,BAY-9,9,False,4.15,7
2025-03-28,TS-008,BAY-11,11,False,7.19,8
2025-03-28,TS-009,BAY-26,26,False,20.07,9
2025-03-28,TS-010,BAY-29,29,False,22.67,10
2025-03-28,TS-011,BAY-18,18,False,10.86,11
2025-03-28,TS-012,BAY-3,3,True,0.0,12
2025-03-28,TS-013,BAY-21,21,False,12.92,13
2025-03-28,TS-014,BAY-15,15,False,11.12,14
2025-03-28,TS-015,BAY-22,22,False,14.08,15
2025-03-28,TS-016,BAY-25,25,False,23.62,16
2025-03-28,TS-017,BAY-28,28,False,24.1,17
2025-03-28,TS-018,BAY-16,16,False,11.51,18
2025-03-28,TS-019,BAY-6,6,False,1.05,19
2025-03-28,TS-020,BAY-24,24,False,17.82,20
2025-03-28,TS-021,BAY-10,10,False,5.92,21
2025-03-28,TS-022,BAY-14,14,False,9.33,22
2025-03-28,TS-023,BAY-12,12,False,8.13,23
2025-03-28,TS-024,BAY-20,20,False,17.04,24
2025-03-28,TS-025,BAY-27,27,False,23.78,25
2025-03-29,TS-001,BAY-24,24,False,18.07,1
2025-03-29,TS-002,BAY-23,23,False,16.25,2
2025-03-29,TS-003,BAY-30,30,False,25.39,3
2025-03-29,TS-004,BAY-6,6,False,1.09,4
2025-03-29,TS-005,BAY-26,26,False,21.09,5
2025-03-29,TS-006,BAY-12,12,False,8.06,6
2025-03-29,TS-007,BAY-10,10,False,4.16,7
2025-03-29,TS-008,BAY-25,25,False,21.99,8
2025-03-29,TS-009,BAY-11,11,False,6.54,9
2025-03-29,TS-010,BAY-3,3,True,0.0,10
2025-03-29,TS-011,BAY-21,21,False,17.83,11
2025-03-29,TS-012,BAY-7,7,False,1.65,12
2025-03-29,TS-013,BAY-1,1,True,0.0,13
2025-03-29,TS-014,BAY-5,5,True,0.0,14
2025-03-29,TS-015,BAY-15,15,False,9.16,15
2025-03-29,TS-016,BAY-20,20,False,14.98,16
2025-03-29,TS-017,BAY-29,29,False,26.54,17
2025-03-29,TS-018,BAY-17,17,False,14.08,18
2025-03-29,TS-019,BAY-28,28,False,18.91,19
2025-03-29,TS-020,BAY-19,19,False,12.23,20
2025-03-29,TS-021,BAY-9,9,False,4.13,21
2025-03-29,TS-022,BAY-22,22,False,19.0,22
2025-03-29,TS-023,BAY-18,18,False,15.39,23
2025-03-29,TS-024,BAY-13,13,False,9.27,24
2025-03-29,TS-025,BAY-2,2,True,0.0,25
2025-03-30,TS-001,BAY-29,29,False,24.6,1
2025-03-30,TS-002,BAY-30,30,False,26.09,2
2025-03-30,TS-003,BAY-23,23,False,17.15,3
2025-03-30,TS-004,BAY-18,18,False,12.75,4
2025-03-30,TS-005,BAY-13,13,False,7.18,5
2025-03-30,TS-006,BAY-4,4,True,0.0,6
2025-03-30,TS-007,BAY-10,10,False,5.03,7
2025-03-30,TS-008,BAY-22,22,False,17.98,8
2025-03-30,TS-009,BAY-20,20,False,17.46,9
2025-03-30,TS-010,BAY-25,25,False,20.08,10
2025-03-30,TS-011,BAY-17,17,False,9.64,11
2025-03-30,TS-012,BAY-15,15,False,10.35,12
2025-03-30,TS-013,BAY-11,11,False,5.73,13
2025-03-30,TS-014,BAY-24,24,False,21.93,14
2025-03-30,TS-015,BAY-12,12,False,7.37,15
2025-03-30,TS-016,BAY-16,16,False,9.85,16
2025-03-30,TS-017,BAY-9,9,False,4.33,17
2025-03-30,TS-018,BAY-2,2,True,0.0,18
2025-03-30,TS-019,BAY-28,28,False,26.71,19
2025-03-30,TS-020,BAY-8,8,False,2.88,20
2025-03-30,TS-021,BAY-27,27,False,25.35,21
2025-03-30,TS-022,BAY-5,5,True,0.0,22
2025-03-30,TS-023,BAY-19,19,False,12.44,23
2025-03-30,TS-024,BAY-7,7,False,2.3,24
2025-03-30,TS-025,BAY-1,1,True,0.0,25
2025-03-31,TS-001,BAY-18,18,False,14.9,1
2025-03-31,TS-002,BAY-14,14,False,10.53,2
2025-03-31,TS-003,BAY-28,28,False,20.27,3
2025-03-31,TS-004,BAY-10,10,False,5.17,4
2025-03-31,TS-005,BAY-6,6,False,1.09,5
2025-03-31,TS-006,BAY-15,15,False,11.26,6
2025-03-31,TS-007,BAY-21,21,False,17.07,7
2025-03-31,TS-008,BAY-24,24,False,22.79,8
2025-03-31,TS-009,BAY-19,19,False,16.26,9
2025-03-31,TS-010,BAY-13,13,False,7.57,10
2025-03-31,TS-011,BAY-7,7,False,2.32,11
2025-03-31,TS-012,BAY-3,3,True,0.0,12
2025-03-31,TS-013,BAY-29,29,False,20.18,13
2025-03-31,TS-014,BAY-12,12,False,8.28,14
2025-03-31,TS-015,BAY-1,1,True,0.0,15
2025-03-31,TS-016,BAY-30,30,False,21.16,16
2025-03-31,TS-017,BAY-5,5,True,0.0,17
2025-03-31,TS-018,BAY-26,26,False,23.29,18
2025-03-31,TS-019,BAY-4,4,True,0.0,19
2025-03-31,TS-020,BAY-27,27,False,25.15,20
2025-03-31,TS-021,BAY-2,2,True,0.0,21
2025-03-31,TS-022,BAY-25,25,False,22.8,22
2025-03-31,TS-023,BAY-23,23,False,20.38,23
2025-03-31,TS-024,BAY-17,17,False,14.01,24
2025-03-31,TS-025,BAY-20,20,False,17.47,25
2025-04-01,TS-001,BAY-21,21,False,16.89,1
2025-04-01,TS-002,BAY-24,24,False,20.14,2
2025-04-01,TS-003,BAY-4,4,True,0.0,3
2025-04-01,TS-004,BAY-1,1,True,0.0,4
2025-04-01,TS-005,BAY-22,22,False,13.67,5
2025-04-01,TS-006,BAY-10,10,False,4.37,6
2025-04-01,TS-007,BAY-27,27,False,24.81,7
2025-04-01,TS-008,BAY-7,7,False,2.38,8
2025-04-01,TS-009,BAY-5,5,True,0.0,9
2025-04-01,TS-010,BAY-17,17,False,11.61,10
2025-04-01,TS-011,BAY-19,19,False,14.78,11
2025-04-01,TS-012,BAY-18,18,False,14.54,12
2025-04-01,TS-013,BAY-30,30,False,20.67,13
2025-04-01,TS-014,BAY-11,11,False,6.99,14
2025-04-01,TS-015,BAY-9,9,False,4.09,15
2025-04-01,TS-016,BAY-13,13,False,8.01,16
2025-04-01,TS-017,BAY-8,8,False,2.43,17
2025-04-01,TS-018,BAY-6,6,False,1.08,18
2025-04-01,TS-019,BAY-15,15,False,8.92,19
2025-04-01,TS-020,BAY-2,2,True,0.0,20
2025-04-01,TS-021,BAY-12,12,False,7.54,21
2025-04-01,TS-022,BAY-14,14,False,9.15,22
2025-04-01,TS-023,BAY-26,26,False,17.84,23
2025-04-01,TS-024,BAY-28,28,False,20.06,24
2025-04-01,TS-025,BAY-23,23,False,16.48,25
2025-04-02,TS-001,BAY-7,7,False,1.94,1
2025-04-02,TS-002,BAY-17,17,False,12.01,2
2025-04-02,TS-003,BAY-25,25,False,20.34,3
2025-04-02,TS-004,BAY-18,18,False,10.84,4
2025-04-02,TS-005,BAY-14,14,False,7.87,5
2025-04-02,TS-006,BAY-21,21,False,13.43,6
2025-04-02,TS-007,BAY-8,8,False,3.02,7
2025-04-02,TS-008,BAY-10,10,False,5.25,8
2025-04-02,TS-009,BAY-24,24,False,16.76,9
2025-04-02,TS-010,BAY-9,9,False,3.87,10
2025-04-02,TS-011,BAY-2,2,True,0.0,11
2025-04-02,TS-012,BAY-20,20,False,15.44,12
2025-04-02,TS-013,BAY-13,13,False,9.23,13
2025-04-02,TS-014,BAY-22,22,False,18.1,14
2025-04-02,TS-015,BAY-5,5,True,0.0,15
2025-04-02,TS-016,BAY-3,3,True,0.0,16
2025-04-02,TS-017,BAY-15,15,False,8.02,17
2025-04-02,TS-018,BAY-11,11,False,6.73,18
2025-04-02,TS-019,BAY-19,19,False,12.11,19
2025-04-02,TS-020,BAY-29,29,False,24.03,20
2025-04-02,TS-021,BAY-16,16,False,9.98,21
2025-04-02,TS-022,BAY-23,23,False,18.4,22
2025-04-02,TS-023,BAY-26,26,False,18.24,23
2025-04-02,TS-024,BAY-12,12,False,7.98,24
2025-04-02,TS-025,BAY-28,28,False,21.3,25
2025-04-03,TS-001,BAY-23,23,False,21.16,1
2025-04-03,TS-002,BAY-27,27,False,18.38,2
2025-04-03,TS-003,BAY-3,3,True,0.0,3
2025-04-03,TS-004,BAY-13,13,False,7.71,4
2025-04-03,TS-005,BAY-5,5,True,0.0,5
2025-04-03,TS-006,BAY-28,28,False,27.29,6
2025-04-03,TS-007,BAY-12,12,False,6.51,7
2025-04-03,TS-008,BAY-30,30,False,26.78,8
2025-04-03,TS-009,BAY-15,15,False,8.83,9
2025-04-03,TS-010,BAY-6,6,False,0.83,10
2025-04-03,TS-011,BAY-29,29,False,19.52,11
2025-04-03,TS-012,BAY-14,14,False,8.23,12
2025-04-03,TS-013,BAY-7,7,False,2.24,13
2025-04-03,TS-014,BAY-18,18,False,11.59,14
2025-04-03,TS-015,BAY-22,22,False,19.86,15
2025-04-03,TS-016,BAY-25,25,False,17.08,16
2025-04-03,TS-017,BAY-11,11,False,5.46,17
2025-04-03,TS-018,BAY-8,8,False,2.84,18
2025-04-03,TS-019,BAY-26,26,False,19.85,19
2025-04-03,TS-020,BAY-17,17,False,11.87,20
2025-04-03,TS-021,BAY-21,21,False,15.21,21
2025-04-03,TS-022,BAY-10,10,False,4.3,22
2025-04-03,TS-023,BAY-19,19,False,13.93,23
2025-04-03,TS-024,BAY-24,24,False,15.56,24
2025-04-03,TS-025,BAY-9,9,False,4.32,25
2025-04-04,TS-001,BAY-28,28,False,24.96,1
2025-04-04,TS-002,BAY-14,14,False,8.46,2
2025-04-04,TS-003,BAY-12,12,False,6.1,3
2025-04-04,TS-004,BAY-6,6,False,0.8,4
2025-04-04,TS-005,BAY-24,24,False,21.5,5
2025-04-04,TS-006,BAY-22,22,False,15.12,6
2025-04-04,TS-007,BAY-10,10,False,4.01,7
2025-04-04,TS-008,BAY-7,7,False,2.22,8
2025-04-04,TS-009,BAY-1,1,True,0.0,9
2025-04-04,TS-010,BAY-23,23,False,17.39,10
2025-04-04,TS-011,BAY-18,18,False,15.0,11
2025-04-04,TS-012,BAY-9,9,False,3.78,12
2025-04-04,TS-013,BAY-19,19,False,15.94,13
2025-04-04,TS-014,BAY-2,2,True,0.0,14
2025-04-04,TS-015,BAY-16,16,False,12.37,15
2025-04-04,TS-016,BAY-3,3,True,0.0,16
2025-04-04,TS-017,BAY-13,13,False,8.18,17
2025-04-04,TS-018,BAY-17,17,False,12.54,18
2025-04-04,TS-019,BAY-20,20,False,15.88,19
2025-04-04,TS-020,BAY-30,30,False,20.66,20
2025-04-04,TS-021,BAY-27,27,False,25.99,21
2025-04-04,TS-022,BAY-4,4,True,0.0,22
2025-04-04,TS-023,BAY-11,11,False,6.93,23
2025-04-04,TS-024,BAY-25,25,False,22.84,24
2025-04-04,TS-025,BAY-29,29,False,22.7,25
2025-04-05,TS-001,BAY-19,19,False,12.17,1
2025-04-05,TS-002,BAY-10,10,False,4.43,2
2025-04-05,TS-003,BAY-30,30,False,29.62,3
2025-04-05,TS-004,BAY-27,27,False,25.96,4
2025-04-05,TS-005,BAY-28,28,False,23.91,5
2025-04-05,TS-006,BAY-17,17,False,12.6,6
2025-04-05,TS-007,BAY-23,23,False,18.96,7
2025-04-05,TS-008,BAY-5,5,True,0.0,8
2025-04-05,TS-009,BAY-4,4,True,0.0,9
2025-04-05,TS-010,BAY-6,6,False,0.94,10
2025-04-05,TS-011,BAY-29,29,False,25.05,11
2025-04-05,TS-012,BAY-22,22,False,20.33,12
2025-04-05,TS-013,BAY-2,2,True,0.0,13
2025-04-05,TS-014,BAY-3,3,True,0.0,14
2025-04-05,TS-015,BAY-14,14,False,10.47,15
2025-04-05,TS-016,BAY-16,16,False,9.21,16
2025-04-05,TS-017,BAY-13,13,False,8.69,17
2025-04-05,TS-018,BAY-12,12,False,6.25,18
2025-04-05,TS-019,BAY-25,25,False,20.85,19
2025-04-05,TS-020,BAY-9,9,False,4.66,20
2025-04-05,TS-021,BAY-21,21,False,15.94,21
2025-04-05,TS-022,BAY-20,20,False,16.32,22
2025-04-05,TS-023,BAY-1,1,True,0.0,23
2025-04-05,TS-024,BAY-8,8,False,3.47,24
2025-04-05,TS-025,BAY-15,15,False,8.27,25
2025-04-06,TS-001,BAY-26,26,False,24.83,1
2025-04-06,TS-002,BAY-5,5,True,0.0,2
2025-04-06,TS-003,BAY-2,2,True,0.0,3
2025-04-06,TS-004,BAY-15,15,False,8.36,4
2025-04-06,TS-005,BAY-21,21,False,16.58,5
2025-04-06,TS-006,BAY-7,7,False,1.87,6
2025-04-06,TS-007,BAY-17,17,False,10.96,7
2025-04-06,TS-008,BAY-23,23,False,17.17,8
2025-04-06,TS-009,BAY-20,20,False,17.27,9
2025-04-06,TS-010,BAY-27,27,False,24.42,10
2025-04-06,TS-011,BAY-25,25,False,21.67,11
2025-04-06,TS-012,BAY-22,22,False,20.26,12
2025-04-06,TS-013,BAY-4,4,True,0.0,13
2025-04-06,TS-014,BAY-3,3,True,0.0,14
2025-04-06,TS-015,BAY-1,1,True,0.0,15
2025-04-06,TS-016,BAY-12,12,False,6.46,16
2025-04-06,TS-017,BAY-30,30,False,26.31,17
2025-04-06,TS-018,BAY-24,24,False,22.0,18
2025-04-06,TS-019,BAY-18,18,False,13.45,19
2025-04-06,TS-020,BAY-13,13,False,6.5,20
2025-04-06,TS-021,BAY-10,10,False,4.48,21
2025-04-06,TS-022,BAY-6,6,False,1.12,22
2025-04-06,TS-023,BAY-9,9,False,4.46,23
2025-04-06,TS-024,BAY-19,19,False,12.96,24
2025-04-06,TS-025,BAY-28,28,False,23.96,25
2025-04-07,TS-001,BAY-6,6,False,1.16,1
2025-04-07,TS-002,BAY-22,22,False,14.66,2
2025-04-07,TS-003,BAY-17,17,False,13.9,3
2025-04-07,TS-004,BAY-12,12,False,6.84,4
2025-04-07,TS-005,BAY-15,15,False,8.08,5
2025-04-07,TS-006,BAY-19,19,False,16.38,6
2025-04-07,TS-007,BAY-4,4,True,0.0,7
2025-04-07,TS-008,BAY-16,16,False,12.89,8
2025-04-07,TS-009,BAY-28,28,False,25.27,9
2025-04-07,TS-010,BAY-8,8,False,2.44,10
2025-04-07,TS-011,BAY-9,9,False,4.56,11
2025-04-07,TS-012,BAY-7,7,False,1.81,12
2025-04-07,TS-013,BAY-13,13,False,8.65,13
2025-04-07,TS-014,BAY-27,27,False,20.29,14
2025-04-07,TS-015,BAY-2,2,True,0.0,15
2025-04-07,TS-016,BAY-23,23,False,20.97,16
2025-04-07,TS-017,BAY-11,11,False,5.52,17
2025-04-07,TS-018,BAY-25,25,False,22.9,18
2025-04-07,TS-019,BAY-24,24,False,18.45,19
2025-04-07,TS-020,BAY-1,1,True,0.0,20
2025-04-07,TS-021,BAY-5,5,True,0.0,21
2025-04-07,TS-022,BAY-21,21,False,17.08,22
2025-04-07,TS-023,BAY-3,3,True,0.0,23
2025-04-07,TS-024,BAY-10,10,False,5.37,24
2025-04-07,TS-025,BAY-30,30,False,21.99,25
2025-04-08,TS-001,BAY-16,16,False,12.07,1
2025-04-08,TS-002,BAY-7,7,False,2.2,2
2025-04-08,TS-003,BAY-25,25,False,17.51,3
2025-04-08,TS-004,BAY-29,29,False,22.03,4
2025-04-08,TS-005,BAY-15,15,False,10.63,5
2025-04-08,TS-006,BAY-1,1,True,0.0,6
2025-04-08,TS-007,BAY-17,17,False,12.09,7
2025-04-08,TS-008,BAY-8,8,False,2.8,8
2025-04-08,TS-009,BAY-9,9,False,4.49,9
2025-04-08,TS-010,BAY-10,10,False,4.04,10
2025-04-08,TS-011,BAY-2,2,True,0.0,11
2025-04-08,TS-012,BAY-12,12,False,7.83,12
2025-04-08,TS-013,BAY-30,30,False,25.11,13
2025-04-08,TS-014,BAY-24,24,False,15.49,14
2025-04-08,TS-015,BAY-6,6,False,0.96,15
2025-04-08,TS-016,BAY-27,27,False,21.4,16
2025-04-08,TS-017,BAY-18,18,False,13.55,17
2025-04-08,TS-018,BAY-23,23,False,18.85,18
2025-04-08,TS-019,BAY-11,11,False,6.68,19
2025-04-08,TS-020,BAY-5,5,True,0.0,20
2025-04-08,TS-021,BAY-22,22,False,15.05,21
2025-04-08,TS-022,BAY-3,3,True,0.0,22
2025-04-08,TS-023,BAY-21,21,False,15.35,23
2025-04-08,TS-024,BAY-4,4,True,0.0,24
2025-04-08,TS-025,BAY-20,20,False,17.45,25
2025-04-09,TS-001,BAY-21,21,False,13.34,1
2025-04-09,TS-002,BAY-8,8,False,3.12,2
2025-04-09,TS-003,BAY-12,12,False,7.79,3
2025-04-09,TS-004,BAY-28,28,False,25.95,4
2025-04-09,TS-005,BAY-24,24,False,21.87,5
2025-04-09,TS-006,BAY-4,4,True,0.0,6
2025-04-09,TS-007,BAY-15,15,False,9.98,7
2025-04-09,TS-008,BAY-27,27,False,24.63,8
2025-04-09,TS-009,BAY-22,22,False,20.13,9
2025-04-09,TS-010,BAY-7,7,False,2.19,10
2025-04-09,TS-011,BAY-10,10,False,5.43,11
2025-04-09,TS-012,BAY-23,23,False,20.33,12
2025-04-09,TS-013,BAY-20,20,False,13.3,13
2025-04-09,TS-014,BAY-30,30,False,24.04,14
2025-04-09,TS-015,BAY-5,5,True,0.0,15
2025-04-09,TS-016,BAY-29,29,False,24.09,16
2025-04-09,TS-017,BAY-14,14,False,8.05,17
2025-04-09,TS-018,BAY-9,9,False,3.65,18
2025-04-09,TS-019,BAY-13,13,False,8.78,19
2025-04-09,TS-020,BAY-19,19,False,14.51,20
2025-04-09,TS-021,BAY-18,18,False,10.47,21
2025-04-09,TS-022,BAY-11,11,False,4.87,22
2025-04-09,TS-023,BAY-16,16,False,9.66,23
2025-04-09,TS-024,BAY-1,1,True,0.0,24
2025-04-09,TS-025,BAY-6,6,False,0.97,25
2025-04-10,TS-001,BAY-21,21,False,13.37,1
2025-04-10,TS-002,BAY-1,1,True,0.0,2
2025-04-10,TS-003,BAY-9,9,False,3.67,3
2025-04-10,TS-004,BAY-10,10,False,4.59,4
2025-04-10,TS-005,BAY-28,28,False,19.89,5
2025-04-10,TS-006,BAY-2,2,True,0.0,6
2025-04-10,TS-007,BAY-25,25,False,19.69,7
2025-04-10,TS-008,BAY-14,14,False,7.72,8
2025-04-10,TS-009,BAY-24,24,False,20.45,9
2025-04-10,TS-010,BAY-29,29,False,19.65,10
2025-04-10,TS-011,BAY-18,18,False,12.72,11
2025-04-10,TS-012,BAY-4,4,True,0.0,12
2025-04-10,TS-013,BAY-3,3,True,0.0,13
2025-04-10,TS-014,BAY-20,20,False,15.59,14
2025-04-10,TS-015,BAY-8,8,False,3.22,15
2025-04-10,TS-016,BAY-6,6,False,0.82,16
2025-04-10,TS-017,BAY-11,11,False,6.2,17
2025-04-10,TS-018,BAY-26,26,False,21.29,18
2025-04-10,TS-019,BAY-23,23,False,16.04,19
2025-04-10,TS-020,BAY-7,7,False,1.98,20
2025-04-10,TS-021,BAY-17,17,False,11.26,21
