date,trainset_id,days_since_deep_clean,needs_cleaning,available_cleaning_bays,available_manpower
2025-03-11,TS-022,1,False,3,5
2025-03-11,TS-023,19,True,3,5
2025-03-11,TS-024,23,True,3,5
2025-03-11,TS-025,15,True,3,5
2025-03-12,TS-001,21,True,3,9
2025-03-12,TS-002,26,True,3,9
2025-03-12,TS-003,23,True,3,9
2025-03-12,TS-004,24,True,3,9
2025-03-12,TS-005,21,True,3,9
2025-03-12,TS-006,20,True,3,9
2025-03-12,TS-007,27,True,3,9
2025-03-12,TS-008,22,True,3,9
2025-03-12,TS-009,17,True,3,9
2025-03-12,TS-010,19,True,3,9
2025-03-12,TS-011,14,True,3,9
2025-03-12,TS-012,22,True,3,9
2025-03-12,TS-013,26,True,3,9
2025-03-12,TS-014,28,True,3,9
2025-03-12,TS-015,8,True,3,9
2025-03-12,TS-016,11,True,3,9
2025-03-12,TS-017,7,False,3,9
2025-03-12,TS-018,14,True,3,9
2025-03-12,TS-019,28,True,3,9
2025-03-12,TS-020,6,False,3,9
2025-03-12,TS-021,29,True,3,9
2025-03-12,TS-022,4,False,3,9
2025-03-12,TS-023,2,False,3,9
2025-03-12,TS-024,18,True,3,9
2025-03-12,TS-025,22,True,3,9
2025-03-13,TS-001,7,False,4,4
2025-03-13,TS-002,22,True,4,4
2025-03-13,TS-003,12,True,4,4
2025-03-13,TS-004,23,True,4,4
2025-03-13,TS-005,14,True,4,4
2025-03-13,TS-006,18,True,4,4
2025-03-13,TS-007,25,True,4,4
2025-03-13,TS-008,9,True,4,4
2025-03-13,TS-009,1,False,4,4
2025-03-13,TS-010,2,False,4,4
2025-03-13,TS-011,8,True,4,4
2025-03-13,TS-012,1,False,4,4
2025-03-13,TS-013,4,False,4,4
2025-03-13,TS-014,2,False,4,4
2025-03-13,TS-015,29,True,4,4
2025-03-13,TS-016,12,True,4,4
2025-03-13,TS-017,9,True,4,4
2025-03-13,TS-018,1,False,4,4
2025-03-13,TS-019,27,True,4,4
2025-03-13,TS-020,8,True,4,4
2025-03-13,TS-021,17,True,4,4
2025-03-13,TS-022,15,True,4,4
2025-03-13,TS-023,2,False,4,4
2025-03-13,TS-024,11,True,4,4
2025-03-13,TS-025,3,False,4,4
2025-03-14,TS-001,9,True,2,9
2025-03-14,TS-002,24,True,2,9
2025-03-14,TS-003,24,True,2,9
2025-03-14,TS-004,11,True,2,9
2025-03-14,TS-005,19,True,2,9
2025-03-14,TS-006,12,True,2,9
2025-03-14,TS-007,23,True,2,9
2025-03-14,TS-008,15,True,2,9
2025-03-14,TS-009,24,True,2,9
2025-03-14,TS-010,15,True,2,9
2025-03-14,TS-011,25,True,2,9
2025-03-14,TS-012,6,False,2,9
2025-03-14,TS-013,25,True,2,9
2025-03-14,TS-014,28,True,2,9
2025-03-14,TS-015,12,True,2,9
2025-03-14,TS-016,22,True,2,9
2025-03-14,TS-017,4,False,2,9
2025-03-14,TS-018,5,False,2,9
2025-03-14,TS-019,6,False,2,9
2025-03-14,TS-020,28,True,2,9
2025-03-14,TS-021,19,True,2,9
2025-03-14,TS-022,20,True,2,9
2025-03-14,TS-023,27,True,2,9
2025-03-14,TS-024,15,True,2,9
2025-03-14,TS-025,10,True,2,9
2025-03-15,TS-001,11,True,4,5
2025-03-15,TS-002,9,True,4,5
2025-03-15,TS-003,9,True,4,5
2025-03-15,TS-004,16,True,4,5
2025-03-15,TS-005,14,True,4,5
2025-03-15,TS-006,17,True,4,5
2025-03-15,TS-007,9,True,4,5
2025-03-15,TS-008,28,True,4,5
2025-03-15,TS-009,10,True,4,5
2025-03-15,TS-010,25,True,4,5
2025-03-15,TS-011,27,True,4,5
2025-03-15,TS-012,29,True,4,5
2025-03-15,TS-013,7,False,4,5
2025-03-15,TS-014,25,True,4,5
2025-03-15,TS-015,3,False,4,5
2025-03-15,TS-016,15,True,4,5
2025-03-15,TS-017,25,True,4,5
2025-03-15,TS-018,5,False,4,5
2025-03-15,TS-019,28,True,4,5
2025-03-15,TS-020,11,True,4,5
2025-03-15,TS-021,12,True,4,5
2025-03-15,TS-022,2,False,4,5
2025-03-15,TS-023,6,False,4,5
2025-03-15,TS-024,29,True,4,5
2025-03-15,TS-025,25,True,4,5
2025-03-16,TS-001,25,True,3,7
2025-03-16,TS-002,18,True,3,7
2025-03-16,TS-003,5,False,3,7
2025-03-16,TS-004,19,True,3,7
2025-03-16,TS-005,23,True,3,7
2025-03-16,TS-006,15,True,3,7
2025-03-16,TS-007,29,True,3,7
2025-03-16,TS-008,4,False,3,7
2025-03-16,TS-009,2,False,3,7
2025-03-16,TS-010,15,True,3,7
2025-03-16,TS-011,12,True,3,7
2025-03-16,TS-012,22,True,3,7
2025-03-16,TS-013,3,False,3,7
2025-03-16,TS-014,15,True,3,7
2025-03-16,TS-015,19,True,3,7
2025-03-16,TS-016,3,False,3,7
2025-03-16,TS-017,5,False,3,7
2025-03-16,TS-018,27,True,3,7
2025-03-16,TS-019,29,True,3,7
2025-03-16,TS-020,3,False,3,7
2025-03-16,TS-021,9,True,3,7
2025-03-16,TS-022,2,False,3,7
2025-03-16,TS-023,25,True,3,7
2025-03-16,TS-024,16,True,3,7
2025-03-16,TS-025,3,False,3,7
2025-03-17,TS-001,11,True,3,10
2025-03-17,TS-002,26,True,3,10
2025-03-17,TS-003,9,True,3,10
2025-03-17,TS-004,24,True,3,10
2025-03-17,TS-005,9,True,3,10
2025-03-17,TS-006,4,False,3,10
2025-03-17,TS-007,26,True,3,10
2025-03-17,TS-008,17,True,3,10
2025-03-17,TS-009,27,True,3,10
2025-03-17,TS-010,21,True,3,10
2025-03-17,TS-011,12,True,3,10
2025-03-17,TS-012,21,True,3,10
2025-03-17,TS-013,19,True,3,10
2025-03-17,TS-014,2,False,3,10
2025-03-17,TS-015,1,False,3,10
2025-03-17,TS-016,26,True,3,10
2025-03-17,TS-017,12,True,3,10
2025-03-17,TS-018,2,False,3,10
2025-03-17,TS-019,24,True,3,10
2025-03-17,TS-020,8,True,3,10
2025-03-17,TS-021,9,True,3,10
2025-03-17,TS-022,27,True,3,10
2025-03-17,TS-023,25,True,3,10
2025-03-17,TS-024,16,True,3,10
2025-03-17,TS-025,6,False,3,10
2025-03-18,TS-001,27,True,3,5
2025-03-18,TS-002,11,True,3,5
2025-03-18,TS-003,2,False,3,5
2025-03-18,TS-004,24,True,3,5
2025-03-18,TS-005,24,True,3,5
2025-03-18,TS-006,20,True,3,5
2025-03-18,TS-007,23,True,3,5
2025-03-18,TS-008,17,True,3,5
2025-03-18,TS-009,17,True,3,5
2025-03-18,TS-010,10,True,3,5
2025-03-18,TS-011,16,True,3,5
2025-03-18,TS-012,11,True,3,5
2025-03-18,TS-013,23,True,3,5
2025-03-18,TS-014,13,True,3,5
2025-03-18,TS-015,29,True,3,5
2025-03-18,TS-016,7,False,3,5
2025-03-18,TS-017,6,False,3,5
2025-03-18,TS-018,26,True,3,5
2025-03-18,TS-019,20,True,3,5
2025-03-18,TS-020,6,False,3,5
2025-03-18,TS-021,22,True,3,5
2025-03-18,TS-022,19,True,3,5
2025-03-18,TS-023,25,True,3,5
2025-03-18,TS-024,12,True,3,5
2025-03-18,TS-025,28,True,3,5
2025-03-19,TS-001,29,True,4,7
2025-03-19,TS-002,12,True,4,7
2025-03-19,TS-003,25,True,4,7
2025-03-19,TS-004,4,False,4,7
2025-03-19,TS-005,16,True,4,7
2025-03-19,TS-006,6,False,4,7
2025-03-19,TS-007,26,True,4,7
2025-03-19,TS-008,1,False,4,7
2025-03-19,TS-009,10,True,4,7
2025-03-19,TS-010,29,True,4,7
2025-03-19,TS-011,8,True,4,7
2025-03-19,TS-012,2,False,4,7
2025-03-19,TS-013,27,True,4,7
2025-03-19,TS-014,8,True,4,7
2025-03-19,TS-015,29,True,4,7
2025-03-19,TS-016,26,True,4,7
2025-03-19,TS-017,8,True,4,7
2025-03-19,TS-018,21,True,4,7
2025-03-19,TS-019,22,True,4,7
2025-03-19,TS-020,13,True,4,7
2025-03-19,TS-021,2,False,4,7
2025-03-19,TS-022,9,True,4,7
2025-03-19,TS-023,1,False,4,7
2025-03-19,TS-024,12,True,4,7
2025-03-19,TS-025,29,True,4,7
2025-03-20,TS-001,10,True,3,5
2025-03-20,TS-002,22,True,3,5
2025-03-20,TS-003,18,True,3,5
2025-03-20,TS-004,24,True,3,5
2025-03-20,TS-005,11,True,3,5
2025-03-20,TS-006,16,True,3,5
2025-03-20,TS-007,13,True,3,5
2025-03-20,TS-008,28,True,3,5
2025-03-20,TS-009,13,True,3,5
2025-03-20,TS-010,20,True,3,5
2025-03-20,TS-011,11,True,3,5
2025-03-20,TS-012,20,True,3,5
2025-03-20,TS-013,22,True,3,5
2025-03-20,TS-014,14,True,3,5
2025-03-20,TS-015,1,False,3,5
2025-03-20,TS-016,25,True,3,5
2025-03-20,TS-017,3,False,3,5
2025-03-20,TS-018,23,True,3,5
2025-03-20,TS-019,23,True,3,5
2025-03-20,TS-020,19,True,3,5
2025-03-20,TS-021,6,False,3,5
2025-03-20,TS-022,26,True,3,5
2025-03-20,TS-023,15,True,3,5
2025-03-20,TS-024,16,True,3,5
2025-03-20,TS-025,5,False,3,5
2025-03-21,TS-001,23,True,4,4
2025-03-21,TS-002,14,True,4,4
2025-03-21,TS-003,25,True,4,4
2025-03-21,TS-004,17,True,4,4
2025-03-21,TS-005,8,True,4,4
2025-03-21,TS-006,14,True,4,4
2025-03-21,TS-007,21,True,4,4
2025-03-21,TS-008,27,True,4,4
2025-03-21,TS-009,13,True,4,4
2025-03-21,TS-010,13,True,4,4
2025-03-21,TS-011,3,False,4,4
2025-03-21,TS-012,16,True,4,4
2025-03-21,TS-013,20,True,4,4
2025-03-21,TS-014,11,True,4,4
2025-03-21,TS-015,1,False,4,4
2025-03-21,TS-016,21,True,4,4
2025-03-21,TS-017,17,True,4,4
2025-03-21,TS-018,26,True,4,4
2025-03-21,TS-019,20,True,4,4
2025-03-21,TS-020,29,True,4,4
2025-03-21,TS-021,8,True,4,4
2025-03-21,TS-022,29,True,4,4
2025-03-21,TS-023,27,True,4,4
2025-03-21,TS-024,5,False,4,4
2025-03-21,TS-025,14,True,4,4
2025-03-22,TS-001,10,True,2,4
2025-03-22,TS-002,17,True,2,4
2025-03-22,TS-003,21,True,2,4
2025-03-22,TS-004,18,True,2,4
2025-03-22,TS-005,20,True,2,4
2025-03-22,TS-006,10,True,2,4
2025-03-22,TS-007,26,True,2,4
2025-03-22,TS-008,1,False,2,4
2025-03-22,TS-009,9,True,2,4
2025-03-22,TS-010,13,True,2,4
2025-03-22,TS-011,5,False,2,4
2025-03-22,TS-012,10,True,2,4
2025-03-22,TS-013,15,True,2,4
2025-03-22,TS-014,5,False,2,4
2025-03-22,TS-015,8,True,2,4
2025-03-22,TS-016,18,True,2,4
2025-03-22,TS-017,7,False,2,4
2025-03-22,TS-018,13,True,2,4
2025-03-22,TS-019,7,False,2,4
2025-03-22,TS-020,18,True,2,4
2025-03-22,TS-021,11,True,2,4
2025-03-22,TS-022,14,True,2,4
2025-03-22,TS-023,12,True,2,4
2025-03-22,TS-024,20,True,2,4
2025-03-22,TS-025,28,True,2,4
2025-03-23,TS-001,11,True,4,7
2025-03-23,TS-002,11,True,4,7
2025-03-23,TS-003,27,True,4,7
2025-03-23,TS-004,7,False,4,7
2025-03-23,TS-005,27,True,4,7
2025-03-23,TS-006,29,True,4,7
2025-03-23,TS-007,29,True,4,7
2025-03-23,TS-008,26,True,4,7
2025-03-23,TS-009,23,True,4,7
2025-03-23,TS-010,7,False,4,7
2025-03-23,TS-011,3,False,4,7
2025-03-23,TS-012,28,True,4,7
2025-03-23,TS-013,8,True,4,7
2025-03-23,TS-014,17,True,4,7
2025-03-23,TS-015,29,True,4,7
2025-03-23,TS-016,19,True,4,7
2025-03-23,TS-017,5,False,4,7
2025-03-23,TS-018,26,True,4,7
2025-03-23,TS-019,27,True,4,7
2025-03-23,TS-020,13,True,4,7
2025-03-23,TS-021,20,True,4,7
2025-03-23,TS-022,1,False,4,7
2025-03-23,TS-023,4,False,4,7
2025-03-23,TS-024,27,True,4,7
2025-03-23,TS-025,18,True,4,7
2025-03-24,TS-001,16,True,4,9
2025-03-24,TS-002,22,True,4,9
2025-03-24,TS-003,28,True,4,9
2025-03-24,TS-004,22,True,4,9
2025-03-24,TS-005,19,True,4,9
2025-03-24,TS-006,24,True,4,9
2025-03-24,TS-007,2,False,4,9
2025-03-24,TS-008,25,True,4,9
2025-03-24,TS-009,7,False,4,9
2025-03-24,TS-010,20,True,4,9
2025-03-24,TS-011,3,False,4,9
2025-03-24,TS-012,11,True,4,9
2025-03-24,TS-013,28,True,4,9
2025-03-24,TS-014,18,True,4,9
2025-03-24,TS-015,25,True,4,9
2025-03-24,TS-016,14,True,4,9
2025-03-24,TS-017,4,False,4,9
2025-03-24,TS-018,14,True,4,9
2025-03-24,TS-019,23,True,4,9
2025-03-24,TS-020,25,True,4,9
2025-03-24,TS-021,22,True,4,9
2025-03-24,TS-022,11,True,4,9
2025-03-24,TS-023,24,True,4,9
2025-03-24,TS-024,28,True,4,9
2025-03-24,TS-025,25,True,4,9
2025-03-25,TS-001,27,True,3,7
2025-03-25,TS-002,18,True,3,7
2025-03-25,TS-003,16,True,3,7
2025-03-25,TS-004,16,True,3,7
2025-03-25,TS-005,9,True,3,7
2025-03-25,TS-006,8,True,3,7
2025-03-25,TS-007,29,True,3,7
2025-03-25,TS-008,25,True,3,7
2025-03-25,TS-009,3,False,3,7
2025-03-25,TS-010,22,True,3,7
2025-03-25,TS-011,20,True,3,7
2025-03-25,TS-012,24,True,3,7
2025-03-25,TS-013,4,False,3,7
2025-03-25,TS-014,27,True,3,7
2025-03-25,TS-015,18,True,3,7
2025-03-25,TS-016,6,False,3,7
2025-03-25,TS-017,20,True,3,7
2025-03-25,TS-018,13,True,3,7
2025-03-25,TS-019,27,True,3,7
2025-03-25,TS-020,15,True,3,7
2025-03-25,TS-021,28,True,3,7
2025-03-25,TS-022,3,False,3,7
2025-03-25,TS-023,11,True,3,7
2025-03-25,TS-024,27,True,3,7
2025-03-25,TS-025,11,True,3,7
2025-03-26,TS-001,18,True,4,5
2025-03-26,TS-002,18,True,4,5
2025-03-26,TS-003,10,True,4,5
2025-03-26,TS-004,19,True,4,5
2025-03-26,TS-005,14,True,4,5
2025-03-26,TS-006,22,True,4,5
2025-03-26,TS-007,1,False,4,5
2025-03-26,TS-008,3,False,4,5
2025-03-26,TS-009,1,False,4,5
2025-03-26,TS-010,26,True,4,5
2025-03-26,TS-011,18,True,4,5
2025-03-26,TS-012,10,True,4,5
2025-03-26,TS-013,21,True,4,5
2025-03-26,TS-014,2,False,4,5
2025-03-26,TS-015,21,True,4,5
2025-03-26,TS-016,1,False,4,5
2025-03-26,TS-017,12,True,4,5
2025-03-26,TS-018,21,True,4,5
2025-03-26,TS-019,15,True,4,5
2025-03-26,TS-020,4,False,4,5
2025-03-26,TS-021,4,False,4,5
2025-03-26,TS-022,19,True,4,5
2025-03-26,TS-023,7,False,4,5
2025-03-26,TS-024,25,True,4,5
2025-03-26,TS-025,10,True,4,5
2025-03-27,TS-001,2,False,3,8
2025-03-27,TS-002,27,True,3,8
2025-03-27,TS-003,29,True,3,8
2025-03-27,TS-004,27,True,3,8
2025-03-27,TS-005,28,True,3,8
2025-03-27,TS-006,10,True,3,8
2025-03-27,TS-007,29,True,3,8
2025-03-27,TS-008,29,True,3,8
2025-03-27,TS-009,15,True,3,8
2025-03-27,TS-010,26,True,3,8
2025-03-27,TS-011,15,True,3,8
2025-03-27,TS-012,9,True,3,8
2025-03-27,TS-013,3,False,3,8
2025-03-27,TS-014,10,True,3,8
2025-03-27,TS-015,20,True,3,8
2025-03-27,TS-016,19,True,3,8
2025-03-27,TS-017,24,True,3,8
2025-03-27,TS-018,17,True,3,8
2025-03-27,TS-019,19,True,3,8
2025-03-27,TS-020,28,True,3,8
2025-03-27,TS-021,24,True,3,8
2025-03-27,TS-022,5,False,3,8
2025-03-27,TS-023,16,True,3,8
2025-03-27,TS-024,20,True,3,8
2025-03-27,TS-025,16,True,3,8
2025-03-28,TS-001,2,False,3,4
2025-03-28,TS-002,18,True,3,4
2025-03-28,TS-003,1,False,3,4
2025-03-28,TS-004,26,True,3,4
2025-03-28,TS-005,27,True,3,4
2025-03-28,TS-006,2,False,3,4
2025-03-28,TS-007,16,True,3,4
2025-03-28,TS-008,28,True,3,4
2025-03-28,TS-009,18,True,3,4
2025-03-28,TS-010,19,True,3,4
2025-03-28,TS-011,10,True,3,4
2025-03-28,TS-012,25,True,3,4
2025-03-28,TS-013,3,False,3,4
2025-03-28,TS-014,28,True,3,4
2025-03-28,TS-015,1,False,3,4
2025-03-28,TS-016,5,False,3,4
2025-03-28,TS-017,28,True,3,4
2025-03-28,TS-018,18,True,3,4
2025-03-28,TS-019,17,True,3,4
2025-03-28,TS-020,13,True,3,4
2025-03-28,TS-021,9,True,3,4
2025-03-28,TS-022,26,True,3,4
2025-03-28,TS-023,27,True,3,4
2025-03-28,TS-024,27,True,3,4
2025-03-28,TS-025,16,True,3,4
2025-03-29,TS-001,28,True,4,8
2025-03-29,TS-002,5,False,4,8
2025-03-29,TS-003,20,True,4,8
2025-03-29,TS-004,23,True,4,8
2025-03-29,TS-005,16,True,4,8
2025-03-29,TS-006,7,False,4,8
2025-03-29,TS-007,27,True,4,8
2025-03-29,TS-008,13,True,4,8
2025-03-29,TS-009,27,True,4,8
2025-03-29,TS-010,28,True,4,8
2025-03-29,TS-011,28,True,4,8
2025-03-29,TS-012,19,True,4,8
2025-03-29,TS-013,20,True,4,8
2025-03-29,TS-014,25,True,4,8
2025-03-29,TS-015,7,False,4,8
2025-03-29,TS-016,2,False,4,8
2025-03-29,TS-017,4,False,4,8
2025-03-29,TS-018,13,True,4,8
2025-03-29,TS-019,1,False,4,8
2025-03-29,TS-020,8,True,4,8
2025-03-29,TS-021,20,True,4,8
2025-03-29,TS-022,29,True,4,8
2025-03-29,TS-023,2,False,4,8
2025-03-29,TS-024,25,True,4,8
2025-03-29,TS-025,14,True,4,8
2025-03-30,TS-001,19,True,3,8
2025-03-30,TS-002,8,True,3,8
2025-03-30,TS-003,24,True,3,8
2025-03-30,TS-004,3,False,3,8
2025-03-30,TS-005,19,True,3,8
2025-03-30,TS-006,1,False,3,8
2025-03-30,TS-007,29,True,3,8
2025-03-30,TS-008,24,True,3,8
2025-03-30,TS-009,7,False,3,8
2025-03-30,TS-010,28,True,3,8
2025-03-30,TS-011,14,True,3,8
2025-03-30,TS-012,11,True,3,8
2025-03-30,TS-013,20,True,3,8
2025-03-30,TS-014,1,False,3,8
2025-03-30,TS-015,1,False,3,8
2025-03-30,TS-016,3,False,3,8
2025-03-30,TS-017,26,True,3,8
2025-03-30,TS-018,10,True,3,8
2025-03-30,TS-019,9,True,3,8
2025-03-30,TS-020,8,True,3,8
2025-03-30,TS-021,16,True,3,8
2025-03-30,TS-022,6,False,3,8
2025-03-30,TS-023,3,False,3,8
2025-03-30,TS-024,18,True,3,8
2025-03-30,TS-025,15,True,3,8
2025-03-31,TS-001,6,False,4,9
2025-03-31,TS-002,23,True,4,9
2025-03-31,TS-003,7,False,4,9
2025-03-31,TS-004,18,True,4,9
2025-03-31,TS-005,28,True,4,9
2025-03-31,TS-006,9,True,4,9
2025-03-31,TS-007,12,True,4,9
2025-03-31,TS-008,19,True,4,9
2025-03-31,TS-009,12,True,4,9
2025-03-31,TS-010,21,True,4,9
2025-03-31,TS-011,14,True,4,9
2025-03-31,TS-012,15,True,4,9
2025-03-31,TS-013,7,False,4,9
2025-03-31,TS-014,8,True,4,9
2025-03-31,TS-015,13,True,4,9
2025-03-31,TS-016,29,True,4,9
2025-03-31,TS-017,25,True,4,9
2025-03-31,TS-018,16,True,4,9
2025-03-31,TS-019,19,True,4,9
2025-03-31,TS-020,4,False,4,9
2025-03-31,TS-021,27,True,4,9
2025-03-31,TS-022,8,True,4,9
2025-03-31,TS-023,25,True,4,9
2025-03-31,TS-024,24,True,4,9
2025-03-31,TS-025,26,True,4,9
2025-04-01,TS-001,13,True,2,8
2025-04-01,TS-002,6,False,2,8
2025-04-01,TS-003,11,True,2,8
2025-04-01,TS-004,24,True,2,8
2025-04-01,TS-005,13,True,2,8
2025-04-01,TS-006,4,False,2,8
2025-04-01,TS-007,26,True,2,8
2025-04-01,TS-008,22,True,2,8
2025-04-01,TS-009,19,True,2,8
2025-04-01,TS-010,16,True,2,8
2025-04-01,TS-011,18,True,2,8
2025-04-01,TS-012,11,True,2,8
2025-04-01,TS-013,15,True,2,8
2025-04-01,TS-014,15,True,2,8
2025-04-01,TS-015,21,True,2,8
2025-04-01,TS-016,21,True,2,8
2025-04-01,TS-017,22,True,2,8
2025-04-01,TS-018,18,True,2,8
2025-04-01,TS-019,23,True,2,8
2025-04-01,TS-020,19,True,2,8
2025-04-01,TS-021,13,True,2,8
2025-04-01,TS-022,19,True,2,8
2025-04-01,TS-023,23,True,2,8
2025-04-01,TS-024,17,True,2,8
2025-04-01,TS-025,25,True,2,8
2025-04-02,TS-001,14,True,4,9
2025-04-02,TS-002,29,True,4,9
2025-04-02,TS-003,7,False,4,9
2025-04-02,TS-004,9,True,4,9
2025-04-02,TS-005,22,True,4,9
2025-04-02,TS-006,19,True,4,9
2025-04-02,TS-007,17,True,4,9
2025-04-02,TS-008,29,True,4,9
2025-04-02,TS-009,4,False,4,9
2025-04-02,TS-010,24,True,4,9
2025-04-02,TS-011,22,True,4,9
2025-04-02,TS-012,3,False,4,9
2025-04-02,TS-013,28,True,4,9
2025-04-02,TS-014,3,False,4,9
2025-04-02,TS-015,22,True,4,9
2025-04-02,TS-016,19,True,4,9
2025-04-02,TS-017,21,True,4,9
2025-04-02,TS-018,1,False,4,9
2025-04-02,TS-019,20,True,4,9
2025-04-02,TS-020,20,True,4,9
2025-04-02,TS-021,26,True,4,9
2025-04-02,TS-022,18,True,4,9
2025-04-02,TS-023,8,True,4,9
2025-04-02,TS-024,2,False,4,9
2025-04-02,TS-025,10,True,4,9
2025-04-03,TS-001,5,False,2,6
2025-04-03,TS-002,25,True,2,6
2025-04-03,TS-003,11,True,2,6
2025-04-03,TS-004,12,True,2,6
2025-04-03,TS-005,27,True,2,6
2025-04-03,TS-006,20,True,2,6
2025-04-03,TS-007,23,True,2,6
2025-04-03,TS-008,5,False,2,6
2025-04-03,TS-009,8,True,2,6
2025-04-03,TS-010,20,True,2,6
2025-04-03,TS-011,20,True,2,6
2025-04-03,TS-012,21,True,2,6
2025-04-03,TS-013,13,True,2,6
2025-04-03,TS-014,24,True,2,6
2025-04-03,TS-015,21,True,2,6
2025-04-03,TS-016,26,True,2,6
2025-04-03,TS-017,17,True,2,6
2025-04-03,TS-018,12,True,2,6
2025-04-03,TS-019,3,False,2,6
2025-04-03,TS-020,18,True,2,6
2025-04-03,TS-021,3,False,2,6
2025-04-03,TS-022,27,True,2,6
2025-04-03,TS-023,29,True,2,6
2025-04-03,TS-024,19,True,2,6
2025-04-03,TS-025,23,True,2,6
2025-04-04,TS-001,2,False,3,11
2025-04-04,TS-002,24,True,3,11
2025-04-04,TS-003,21,True,3,11
2025-04-04,TS-004,23,True,3,11
2025-04-04,TS-005,8,True,3,11
2025-04-04,TS-006,6,False,3,11
2025-04-04,TS-007,20,True,3,11
2025-04-04,TS-008,20,True,3,11
2025-04-04,TS-009,14,True,3,11
2025-04-04,TS-010,28,True,3,11
2025-04-04,TS-011,23,True,3,11
2025-04-04,TS-012,15,True,3,11
2025-04-04,TS-013,15,True,3,11
2025-04-04,TS-014,7,False,3,11
2025-04-04,TS-015,14,True,3,11
2025-04-04,TS-016,27,True,3,11
2025-04-04,TS-017,2,False,3,11
2025-04-04,TS-018,18,True,3,11
2025-04-04,TS-019,6,False,3,11
2025-04-04,TS-020,13,True,3,11
2025-04-04,TS-021,20,True,3,11
2025-04-04,TS-022,10,True,3,11
2025-04-04,TS-023,2,False,3,11
2025-04-04,TS-024,20,True,3,11
2025-04-04,TS-025,15,True,3,11
2025-04-05,TS-001,11,True,4,6
2025-04-05,TS-002,15,True,4,6
2025-04-05,TS-003,29,True,4,6
2025-04-05,TS-004,10,True,4,6
2025-04-05,TS-005,10,True,4,6
2025-04-05,TS-006,26,True,4,6
2025-04-05,TS-007,13,True,4,6
2025-04-05,TS-008,20,True,4,6
2025-04-05,TS-009,26,True,4,6
2025-04-05,TS-010,6,False,4,6
2025-04-05,TS-011,22,True,4,6
2025-04-05,TS-012,11,True,4,6
2025-04-05,TS-013,6,False,4,6
2025-04-05,TS-014,6,False,4,6
2025-04-05,TS-015,2,False,4,6
2025-04-05,TS-016,13,True,4,6
2025-04-05,TS-017,26,True,4,6
2025-04-05,TS-018,23,True,4,6
2025-04-05,TS-019,10,True,4,6
2025-04-05,TS-020,8,True,4,6
2025-04-05,TS-021,8,True,4,6
2025-04-05,TS-022,18,True,4,6
2025-04-05,TS-023,15,True,4,6
2025-04-05,TS-024,29,True,4,6
2025-04-05,TS-025,16,True,4,6
2025-04-06,TS-001,28,True,3,9
2025-04-06,TS-002,23,True,3,9
2025-04-06,TS-003,16,True,3,9
2025-04-06,TS-004,12,True,3,9
2025-04-06,TS-005,21,True,3,9
2025-04-06,TS-006,2,False,3,9
2025-04-06,TS-007,29,True,3,9
2025-04-06,TS-008,2,False,3,9
2025-04-06,TS-009,6,False,3,9
2025-04-06,TS-010,25,True,3,9
2025-04-06,TS-011,13,True,3,9
2025-04-06,TS-012,20,True,3,9
2025-04-06,TS-013,13,True,3,9
2025-04-06,TS-014,20,True,3,9
2025-04-06,TS-015,19,True,3,9
2025-04-06,TS-016,5,False,3,9
2025-04-06,TS-017,24,True,3,9
2025-04-06,TS-018,25,True,3,9
2025-04-06,TS-019,21,True,3,9
2025-04-06,TS-020,28,True,3,9
2025-04-06,TS-021,26,True,3,9
2025-04-06,TS-022,13,True,3,9
2025-04-06,TS-023,4,False,3,9
2025-04-06,TS-024,27,True,3,9
2025-04-06,TS-025,29,True,3,9
2025-04-07,TS-001,29,True,4,10
2025-04-07,TS-002,17,True,4,10
2025-04-07,TS-003,17,True,4,10
2025-04-07,TS-004,4,False,4,10
2025-04-07,TS-005,19,True,4,10
2025-04-07,TS-006,8,True,4,10
2025-04-07,TS-007,14,True,4,10
2025-04-07,TS-008,6,False,4,10
2025-04-07,TS-009,17,True,4,10
2025-04-07,TS-010,29,True,4,10
2025-04-07,TS-011,14,True,4,10
2025-04-07,TS-012,8,True,4,10
2025-04-07,TS-013,16,True,4,10
2025-04-07,TS-014,25,True,4,10
2025-04-07,TS-015,28,True,4,10
2025-04-07,TS-016,17,True,4,10
2025-04-07,TS-017,20,True,4,10
2025-04-07,TS-018,14,True,4,10
2025-04-07,TS-019,15,True,4,10
2025-04-07,TS-020,25,True,4,10
2025-04-07,TS-021,29,True,4,10
2025-04-07,TS-022,4,False,4,10
2025-04-07,TS-023,2,False,4,10
2025-04-07,TS-024,27,True,4,10
2025-04-07,TS-025,24,True,4,10
2025-04-08,TS-001,4,False,3,7
2025-04-08,TS-002,22,True,3,7
2025-04-08,TS-003,24,True,3,7
2025-04-08,TS-004,12,True,3,7
2025-04-08,TS-005,18,True,3,7
2025-04-08,TS-006,12,True,3,7
2025-04-08,TS-007,15,True,3,7
2025-04-08,TS-008,21,True,3,7
2025-04-08,TS-009,14,True,3,7
2025-04-08,TS-010,12,True,3,7
2025-04-08,TS-011,29,True,3,7
2025-04-08,TS-012,20,True,3,7
2025-04-08,TS-013,13,True,3,7
2025-04-08,TS-014,18,True,3,7
2025-04-08,TS-015,14,True,3,7
2025-04-08,TS-016,8,True,3,7
2025-04-08,TS-017,28,True,3,7
2025-04-08,TS-018,28,True,3,7
