date,trainset_id,assignment,unscheduled_withdrawal,punctuality_score,branding_sla_met,outcome_score
2025-03-27,TS-004,IBL,False,1.0,True,0.9715
2025-03-27,TS-005,SERVICE,False,0.965,True,0.9538
2025-03-27,TS-006,SERVICE,False,0.9802,True,0.9395
2025-03-27,TS-007,SERVICE,False,0.971,True,0.963
2025-03-27,TS-008,STANDBY,False,0.973,True,0.9483
2025-03-27,TS-009,SERVICE,False,0.9927,True,0.9547
2025-03-27,TS-010,SERVICE,False,0.9905,True,0.9438
2025-03-27,TS-011,SERVICE,False,0.96,True,0.9267
2025-03-27,TS-012,IBL,False,1.0,True,0.9758
2025-03-27,TS-013,SERVICE,False,0.9672,True,0.9283
2025-03-27,TS-014,IBL,False,1.0,True,0.9754
2025-03-27,TS-015,SERVICE,False,0.9663,True,0.9718
2025-03-27,TS-016,SERVICE,False,0.9883,True,0.9413
2025-03-27,TS-017,SERVICE,False,0.9647,True,0.9475
2025-03-27,TS-018,IBL,False,1.0,True,0.9934
2025-03-27,TS-019,STANDBY,False,0.9492,True,0.932
2025-03-27,TS-020,IBL,False,1.0,True,0.9432
2025-03-27,TS-021,SERVICE,False,0.9752,True,0.9425
2025-03-27,TS-022,IBL,False,1.0,True,0.9632
2025-03-27,TS-023,IBL,False,1.0,True,0.9408
2025-03-27,TS-024,SERVICE,False,0.9868,True,0.9533
2025-03-27,TS-025,SERVICE,False,0.9805,True,0.946
2025-03-28,TS-001,STANDBY,False,0.9399,True,0.9562
2025-03-28,TS-002,SERVICE,False,0.9607,True,0.9618
2025-03-28,TS-003,SERVICE,False,0.9813,True,0.9717
2025-03-28,TS-004,IBL,False,1.0,True,0.948
2025-03-28,TS-005,IBL,False,1.0,True,0.9645
2025-03-28,TS-006,SERVICE,False,0.9818,True,0.9623
2025-03-28,TS-007,SERVICE,False,0.986,True,0.9493
2025-03-28,TS-008,IBL,False,1.0,True,0.9633
2025-03-28,TS-009,SERVICE,False,0.9749,True,0.9829
2025-03-28,TS-010,SERVICE,False,0.9944,True,0.987
2025-03-28,TS-011,SERVICE,False,0.9978,True,0.9642
2025-03-28,TS-012,STANDBY,False,0.9889,True,0.9488
2025-03-28,TS-013,STANDBY,False,0.9869,True,0.9891
2025-03-28,TS-014,IBL,False,1.0,True,0.9726
2025-03-28,TS-015,SERVICE,False,0.9949,True,0.965
2025-03-28,TS-016,SERVICE,False,0.98,True,0.9829
2025-03-28,TS-017,SERVICE,False,0.9904,False,0.7938
2025-03-28,TS-018,IBL,False,1.0,True,0.9781
2025-03-28,TS-019,SERVICE,False,0.9675,True,0.9628
2025-03-28,TS-020,IBL,False,1.0,True,0.9564
2025-03-28,TS-021,SERVICE,False,0.9707,True,0.9422
2025-03-28,TS-022,IBL,False,1.0,True,0.9918
2025-03-28,TS-023,IBL,False,1.0,True,0.9908
2025-03-28,TS-024,SERVICE,False,0.9605,True,0.9336
2025-03-28,TS-025,SERVICE,False,0.9693,True,0.9875
2025-03-29,TS-001,IBL,False,1.0,True,0.9634
2025-03-29,TS-002,SERVICE,False,0.9763,True,0.9672
2025-03-29,TS-003,SERVICE,False,0.9613,True,0.9261
2025-03-29,TS-004,IBL,False,1.0,True,0.9632
2025-03-29,TS-005,IBL,False,1.0,True,0.953
2025-03-29,TS-006,SERVICE,False,0.978,True,0.9409
2025-03-29,TS-007,SERVICE,False,0.9782,True,0.9908
2025-03-29,TS-008,IBL,False,1.0,True,0.9939
2025-03-29,TS-009,SERVICE,False,0.9689,True,0.945
2025-03-29,TS-010,SERVICE,False,0.9834,True,0.9636
2025-03-29,TS-011,SERVICE,False,0.9606,True,0.9744
2025-03-29,TS-012,STANDBY,False,0.9841,True,0.9768
2025-03-29,TS-013,IBL,False,1.0,True,0.9772
2025-03-29,TS-014,IBL,False,1.0,True,0.9785
2025-03-29,TS-015,STANDBY,False,0.9685,True,0.9833
2025-03-29,TS-016,SERVICE,False,0.9996,True,0.9987
2025-03-29,TS-017,SERVICE,False,0.963,True,0.9544
2025-03-29,TS-018,SERVICE,False,0.9669,True,0.9283
2025-03-29,TS-019,STANDBY,False,0.9288,True,0.9377
2025-03-29,TS-020,IBL,False,1.0,True,0.9971
2025-03-29,TS-021,SERVICE,False,0.9974,True,0.9959
2025-03-29,TS-022,SERVICE,False,0.9882,True,0.9917
2025-03-29,TS-023,IBL,False,1.0,True,0.9496
2025-03-29,TS-024,SERVICE,False,0.997,True,0.954
2025-03-29,TS-025,SERVICE,False,0.9713,True,0.9427
2025-03-30,TS-001,IBL,False,1.0,True,0.9567
2025-03-30,TS-002,STANDBY,False,0.9292,True,0.9163
2025-03-30,TS-003,IBL,False,1.0,True,0.9704
2025-03-30,TS-004,IBL,False,1.0,True,0.9547
2025-03-30,TS-005,STANDBY,False,0.9317,True,0.9632
2025-03-30,TS-006,SERVICE,False,0.9864,True,0.9934
2025-03-30,TS-007,SERVICE,False,0.9719,False,0.7813
2025-03-30,TS-008,IBL,False,1.0,True,0.9592
2025-03-30,TS-009,SERVICE,False,0.9891,True,0.9661
2025-03-30,TS-010,SERVICE,False,0.9828,True,0.9516
2025-03-30,TS-011,SERVICE,False,0.9654,True,0.9514
2025-03-30,TS-012,STANDBY,False,0.9324,True,0.955
2025-03-30,TS-013,SERVICE,False,0.9802,True,0.9425
2025-03-30,TS-014,IBL,False,1.0,True,0.9407
2025-03-30,TS-015,SERVICE,False,0.9678,True,0.9638
2025-03-30,TS-016,SERVICE,False,0.977,True,0.9731
2025-03-30,TS-017,SERVICE,False,0.9817,False,0.755
2025-03-30,TS-018,SERVICE,False,0.9678,True,0.9602
2025-03-30,TS-019,IBL,False,1.0,True,0.9611
2025-03-30,TS-020,IBL,False,1.0,True,0.9607
2025-03-30,TS-021,SERVICE,True,0.7634,True,0.6846
2025-03-30,TS-022,SERVICE,False,0.9794,True,0.9325
2025-03-30,TS-023,SERVICE,False,0.9719,True,0.9872
2025-03-30,TS-024,SERVICE,False,0.9993,True,0.9978
2025-03-30,TS-025,IBL,False,1.0,True,0.9674
2025-03-31,TS-001,IBL,False,1.0,True,0.9831
2025-03-31,TS-002,SERVICE,True,0.8159,False,0.477
2025-03-31,TS-003,STANDBY,False,0.9725,True,0.9401
2025-03-31,TS-004,IBL,False,1.0,True,0.9711
2025-03-31,TS-005,IBL,False,1.0,True,0.9989
2025-03-31,TS-006,SERVICE,False,0.9631,True,0.9366
2025-03-31,TS-007,SERVICE,False,0.963,True,0.9664
2025-03-31,TS-008,IBL,False,1.0,True,0.9411
2025-03-31,TS-009,SERVICE,False,0.9731,True,0.9726
2025-03-31,TS-010,SERVICE,False,0.9728,True,0.9341
2025-03-31,TS-011,SERVICE,False,0.9725,True,0.9435
2025-03-31,TS-012,IBL,False,1.0,True,0.9456
2025-03-31,TS-013,SERVICE,False,0.9709,True,0.9782
2025-03-31,TS-014,STANDBY,False,0.9753,True,0.9834
2025-03-31,TS-015,STANDBY,False,0.958,True,0.9812
2025-03-31,TS-016,SERVICE,False,0.977,True,0.983
2025-03-31,TS-017,SERVICE,False,0.9673,True,0.9306
2025-03-31,TS-018,SERVICE,False,0.9613,True,0.928
2025-03-31,TS-019,SERVICE,False,0.9949,True,0.9427
2025-03-31,TS-020,IBL,False,1.0,True,0.9458
2025-03-31,TS-021,SERVICE,False,0.9844,True,0.9811
2025-03-31,TS-022,SERVICE,False,0.9705,True,0.9355
2025-03-31,TS-023,IBL,False,1.0,True,0.9881
2025-03-31,TS-024,IBL,False,1.0,True,0.954
2025-03-31,TS-025,SERVICE,False,0.9844,True,0.9607
2025-04-01,TS-001,IBL,False,1.0,True,0.9529
2025-04-01,TS-002,SERVICE,False,0.9714,True,0.9423
2025-04-01,TS-003,STANDBY,False,0.9685,True,0.9728
2025-04-01,TS-004,IBL,False,1.0,True,0.9457
2025-04-01,TS-005,IBL,False,1.0,True,0.9652
2025-04-01,TS-006,SERVICE,False,0.9702,True,0.9804
2025-04-01,TS-007,SERVICE,False,0.9688,True,0.9851
2025-04-01,TS-008,IBL,False,1.0,True,0.9591
2025-04-01,TS-009,SERVICE,False,0.9647,True,0.9481
2025-04-01,TS-010,SERVICE,False,0.9871,True,0.9684
2025-04-01,TS-011,SERVICE,False,0.9649,True,0.9266
2025-04-01,TS-012,SERVICE,False,0.9777,True,0.9483
2025-04-01,TS-013,SERVICE,False,0.9882,True,0.9431
2025-04-01,TS-014,IBL,False,1.0,True,0.9849
2025-04-01,TS-015,SERVICE,False,0.9613,True,0.955
2025-04-01,TS-016,SERVICE,False,0.9642,True,0.9367
2025-04-01,TS-017,SERVICE,False,0.9665,True,0.9516
2025-04-01,TS-018,SERVICE,False,0.9723,True,0.9782
2025-04-01,TS-019,STANDBY,False,0.9986,True,0.9416
2025-04-01,TS-020,IBL,False,1.0,True,0.9455
2025-04-01,TS-021,SERVICE,False,0.9752,True,0.9517
2025-04-01,TS-022,STANDBY,False,0.9306,True,0.939
2025-04-01,TS-023,IBL,False,1.0,True,0.9944
2025-04-01,TS-024,IBL,False,1.0,True,0.9592
2025-04-01,TS-025,SERVICE,False,0.9757,True,0.9685
2025-04-02,TS-001,IBL,False,1.0,True,0.9558
2025-04-02,TS-002,SERVICE,True,0.7729,True,0.6924
2025-04-02,TS-003,STANDBY,False,0.9635,True,0.9457
2025-04-02,TS-004,IBL,False,1.0,True,0.9628
2025-04-02,TS-005,IBL,False,1.0,True,0.9678
2025-04-02,TS-006,SERVICE,False,0.9806,True,0.9749
2025-04-02,TS-007,SERVICE,False,0.9641,True,0.9409
2025-04-02,TS-008,IBL,False,1.0,True,0.9701
2025-04-02,TS-009,SERVICE,False,0.9807,True,0.9413
2025-04-02,TS-010,SERVICE,False,0.9748,True,0.9801
2025-04-02,TS-011,SERVICE,False,0.9925,False,0.7617
2025-04-02,TS-012,IBL,False,1.0,True,0.9915
2025-04-02,TS-013,IBL,False,1.0,True,0.9469
2025-04-02,TS-014,STANDBY,False,0.9891,True,0.9377
2025-04-02,TS-015,SERVICE,False,0.9796,True,0.9719
2025-04-02,TS-016,SERVICE,False,0.9927,True,0.9869
2025-04-02,TS-017,SERVICE,False,0.9798,True,0.946
2025-04-02,TS-018,SERVICE,False,0.9836,True,0.9869
2025-04-02,TS-019,STANDBY,False,0.9881,True,0.9762
2025-04-02,TS-020,IBL,False,1.0,True,0.9579
2025-04-02,TS-021,SERVICE,False,0.9973,True,0.9624
2025-04-02,TS-022,SERVICE,False,0.9825,True,0.9519
2025-04-02,TS-023,IBL,False,1.0,True,0.9675
2025-04-02,TS-024,SERVICE,False,0.9965,True,0.9473
2025-04-02,TS-025,SERVICE,False,0.9657,True,0.9382
2025-04-03,TS-001,IBL,False,1.0,True,0.9933
2025-04-03,TS-002,SERVICE,False,0.9945,True,0.9578
2025-04-03,TS-003,IBL,False,1.0,True,0.9974
2025-04-03,TS-004,IBL,False,1.0,True,0.9958
2025-04-03,TS-005,IBL,False,1.0,True,0.9569
2025-04-03,TS-006,SERVICE,False,0.9854,True,0.9477
2025-04-03,TS-007,STANDBY,False,0.9335,True,0.9722
2025-04-03,TS-008,IBL,False,1.0,True,0.957
2025-04-03,TS-009,SERVICE,False,0.9717,True,0.959
2025-04-03,TS-010,SERVICE,False,0.9959,True,0.9432
2025-04-03,TS-011,SERVICE,False,0.9688,True,0.9801
2025-04-03,TS-012,IBL,False,1.0,True,0.9501
2025-04-03,TS-013,STANDBY,False,0.987,True,0.9546
2025-04-03,TS-014,SERVICE,False,0.9875,True,0.9866
2025-04-03,TS-015,SERVICE,False,0.9941,True,0.9537
2025-04-03,TS-016,SERVICE,False,0.9917,True,0.9392
2025-04-03,TS-017,SERVICE,False,0.9787,True,0.9802
2025-04-03,TS-018,SERVICE,False,0.9878,True,0.9642
2025-04-03,TS-019,SERVICE,False,0.9998,True,0.9799
2025-04-03,TS-020,IBL,False,1.0,True,0.9972
2025-04-03,TS-021,SERVICE,False,0.9979,True,0.9623
2025-04-03,TS-022,STANDBY,False,0.9939,True,0.9885
2025-04-03,TS-023,SERVICE,False,0.9945,True,0.9732
2025-04-03,TS-024,IBL,False,1.0,True,0.9843
2025-04-03,TS-025,SERVICE,False,0.9875,True,0.979
2025-04-04,TS-001,IBL,False,1.0,True,0.9792
2025-04-04,TS-002,SERVICE,False,0.9686,True,0.9841
2025-04-04,TS-003,SERVICE,False,0.9743,True,0.9766
2025-04-04,TS-004,IBL,False,1.0,True,0.9712
2025-04-04,TS-005,SERVICE,False,0.9897,True,0.9557
2025-04-04,TS-006,SERVICE,False,0.9968,True,0.9731
2025-04-04,TS-007,STANDBY,False,0.9617,True,0.9616
2025-04-04,TS-008,IBL,False,1.0,True,0.9635
2025-04-04,TS-009,SERVICE,False,0.9701,True,0.9842
2025-04-04,TS-010,IBL,False,1.0,True,0.9734
2025-04-04,TS-011,SERVICE,False,0.972,True,0.9519
2025-04-04,TS-012,IBL,False,1.0,True,0.9989
2025-04-04,TS-013,IBL,False,1.0,True,0.9459
2025-04-04,TS-014,SERVICE,False,0.9685,True,0.9725
2025-04-04,TS-015,SERVICE,False,0.984,True,0.9857
2025-04-04,TS-016,SERVICE,False,0.9846,True,0.9641
2025-04-04,TS-017,SERVICE,False,0.9795,True,0.9769
2025-04-04,TS-018,SERVICE,False,0.9824,True,0.9374
2025-04-04,TS-019,STANDBY,False,0.9867,True,0.9749
2025-04-04,TS-020,IBL,False,1.0,True,0.9852
2025-04-04,TS-021,SERVICE,False,0.9778,True,0.9715
2025-04-04,TS-022,IBL,False,1.0,True,0.981
2025-04-04,TS-023,SERVICE,False,0.9692,True,0.982
2025-04-04,TS-024,STANDBY,False,0.9666,True,0.9293
2025-04-04,TS-025,SERVICE,False,0.9776,True,0.9605
2025-04-05,TS-001,IBL,False,1.0,True,0.9425
2025-04-05,TS-002,STANDBY,False,0.9219,True,0.9341
2025-04-05,TS-003,SERVICE,False,0.9784,True,0.9777
2025-04-05,TS-004,IBL,False,1.0,True,0.9528
2025-04-05,TS-005,SERVICE,False,0.9774,True,0.9317
2025-04-05,TS-006,SERVICE,False,0.9663,True,0.9393
2025-04-05,TS-007,SERVICE,False,0.9731,True,0.942
2025-04-05,TS-008,IBL,False,1.0,True,0.9656
2025-04-05,TS-009,SERVICE,False,0.9635,True,0.9419
2025-04-05,TS-010,SERVICE,False,0.9916,True,0.9874
2025-04-05,TS-011,SERVICE,False,0.9852,True,0.9393
2025-04-05,TS-012,IBL,False,1.0,True,0.9964
2025-04-05,TS-013,IBL,False,1.0,True,0.989
2025-04-05,TS-014,SERVICE,False,0.9703,True,0.9398
2025-04-05,TS-015,SERVICE,False,0.9836,True,0.9772
2025-04-05,TS-016,SERVICE,False,0.987,True,0.9717
2025-04-05,TS-017,SERVICE,False,0.9656,True,0.9481
2025-04-05,TS-018,STANDBY,False,0.9797,True,0.9455
2025-04-05,TS-019,STANDBY,False,0.9856,True,0.9466
2025-04-05,TS-020,IBL,False,1.0,True,0.9605
2025-04-05,TS-021,SERVICE,True,0.7582,True,0.697
2025-04-05,TS-022,IBL,False,1.0,True,0.9737
2025-04-05,TS-023,SERVICE,False,0.9781,True,0.9632
2025-04-05,TS-024,IBL,False,1.0,True,0.9999
2025-04-05,TS-025,SERVICE,False,0.9863,True,0.9894
2025-04-06,TS-001,IBL,False,1.0,True,0.9674
2025-04-06,TS-002,SERVICE,False,0.9909,True,0.9502
2025-04-06,TS-003,SERVICE,False,0.9985,True,0.9809
2025-04-06,TS-004,IBL,False,1.0,True,0.9658
2025-04-06,TS-005,SERVICE,True,0.635,True,0.6316
2025-04-06,TS-006,SERVICE,False,0.9621,True,0.9518
2025-04-06,TS-007,SERVICE,False,0.9727,True,0.9569
2025-04-06,TS-008,IBL,False,1.0,True,0.9846
2025-04-06,TS-009,SERVICE,False,0.9634,True,0.9666
2025-04-06,TS-010,SERVICE,False,0.9805,True,0.9695
2025-04-06,TS-011,SERVICE,False,0.984,True,0.9351
2025-04-06,TS-012,SERVICE,False,0.9677,True,0.9338
2025-04-06,TS-013,STANDBY,False,0.9429,True,0.9223
2025-04-06,TS-014,IBL,False,1.0,True,0.9718
2025-04-06,TS-015,STANDBY,False,0.9421,True,0.934
2025-04-06,TS-016,SERVICE,False,0.9669,True,0.9358
2025-04-06,TS-017,STANDBY,False,0.939,True,0.9495
2025-04-06,TS-018,SERVICE,False,0.9853,True,0.9482
2025-04-06,TS-019,IBL,False,1.0,True,0.9911
2025-04-06,TS-020,IBL,False,1.0,True,0.9865
2025-04-06,TS-021,SERVICE,False,0.9777,True,0.9904
2025-04-06,TS-022,IBL,False,1.0,True,0.9663
2025-04-06,TS-023,SERVICE,False,0.9778,True,0.9573
2025-04-06,TS-024,IBL,False,1.0,True,0.9415
2025-04-06,TS-025,SERVICE,False,0.9734,True,0.9665
2025-04-07,TS-001,IBL,False,1.0,True,0.9427
2025-04-07,TS-002,STANDBY,False,0.9341,True,0.9327
2025-04-07,TS-003,SERVICE,False,0.9942,True,0.9837
2025-04-07,TS-004,IBL,False,1.0,True,0.978
2025-04-07,TS-005,STANDBY,False,0.9553,True,0.9657
2025-04-07,TS-006,SERVICE,False,0.9868,True,0.951
2025-04-07,TS-007,IBL,False,1.0,True,0.9727
2025-04-07,TS-008,IBL,False,1.0,True,0.9572
2025-04-07,TS-009,SERVICE,False,0.9999,True,0.9764
2025-04-07,TS-010,SERVICE,False,0.9821,True,0.9609
2025-04-07,TS-011,SERVICE,False,0.99,True,0.9719
2025-04-07,TS-012,IBL,False,1.0,True,0.9503
2025-04-07,TS-013,SERVICE,False,0.9818,True,0.9632
2025-04-07,TS-014,IBL,False,1.0,True,0.9827
2025-04-07,TS-015,SERVICE,True,0.8286,True,0.7217
2025-04-07,TS-016,SERVICE,False,0.9697,True,0.9687
2025-04-07,TS-017,SERVICE,False,0.9649,True,0.9677
2025-04-07,TS-018,SERVICE,False,0.9702,True,0.9464
2025-04-07,TS-019,IBL,False,1.0,True,0.9692
2025-04-07,TS-020,STANDBY,False,0.9489,True,0.9492
2025-04-07,TS-021,SERVICE,False,0.9787,True,0.9458
2025-04-07,TS-022,IBL,False,1.0,True,0.9434
2025-04-07,TS-023,SERVICE,False,0.9881,False,0.742
2025-04-07,TS-024,SERVICE,False,0.994,True,0.9476
2025-04-07,TS-025,SERVICE,False,0.9613,True,0.9325
2025-04-08,TS-001,IBL,False,1.0,True,0.9815
2025-04-08,TS-002,SERVICE,False,0.9752,True,0.9718
2025-04-08,TS-003,SERVICE,False,0.9851,True,0.9722
2025-04-08,TS-004,STANDBY,False,0.9491,True,0.9583
2025-04-08,TS-005,IBL,False,1.0,True,0.9999
2025-04-08,TS-006,IBL,False,1.0,True,0.9453
2025-04-08,TS-007,SERVICE,False,0.9666,True,0.9407
2025-04-08,TS-008,STANDBY,False,0.931,True,0.9533
2025-04-08,TS-009,SERVICE,False,0.9721,True,0.9495
2025-04-08,TS-010,SERVICE,True,0.7022,True,0.6286
2025-04-08,TS-011,SERVICE,False,0.9899,True,0.9701
2025-04-08,TS-012,IBL,False,1.0,True,0.9549
2025-04-08,TS-013,STANDBY,False,0.974,True,0.9659
2025-04-08,TS-014,IBL,False,1.0,True,0.9502
2025-04-08,TS-015,IBL,False,1.0,True,0.9939
2025-04-08,TS-016,SERVICE,False,0.9882,True,0.9697
2025-04-08,TS-017,SERVICE,False,0.9891,True,0.9416
2025-04-08,TS-018,SERVICE,False,0.9889,True,0.9403
2025-04-08,TS-019,IBL,False,1.0,True,0.9629
2025-04-08,TS-020,IBL,False,1.0,True,0.9592
2025-04-08,TS-021,SERVICE,False,0.9948,True,0.9674
2025-04-08,TS-022,SERVICE,False,0.964,True,0.9461
2025-04-08,TS-023,SERVICE,False,0.9999,True,0.9901
2025-04-08,TS-024,SERVICE,False,0.9657,True,0.9861
2025-04-08,TS-025,SERVICE,False,0.9751,True,0.9727
2025-04-09,TS-001,STANDBY,False,0.9298,True,0.9369
2025-04-09,TS-002,IBL,False,1.0,True,0.9911
2025-04-09,TS-003,SERVICE,False,0.9816,True,0.9543
2025-04-09,TS-004,SERVICE,False,0.9718,True,0.9677
2025-04-09,TS-005,IBL,False,1.0,True,0.9652
2025-04-09,TS-006,STANDBY,False,0.962,True,0.9764
2025-04-09,TS-007,SERVICE,False,0.9767,True,0.9341
2025-04-09,TS-008,STANDBY,False,0.9282,True,0.9612
2025-04-09,TS-009,SERVICE,False,0.9937,True,0.981
2025-04-09,TS-010,SERVICE,False,0.9645,True,0.9593
2025-04-09,TS-011,SERVICE,False,0.9954,True,0.9751
2025-04-09,TS-012,IBL,False,1.0,True,0.9504
2025-04-09,TS-013,IBL,False,1.0,True,0.9422
2025-04-09,TS-014,SERVICE,False,0.9986,True,0.943
2025-04-09,TS-015,SERVICE,False,0.9925,True,0.976
2025-04-09,TS-016,IBL,False,1.0,True,0.9883
2025-04-09,TS-017,SERVICE,False,0.963,True,0.9515
2025-04-09,TS-018,SERVICE,False,0.9979,True,0.9936
2025-04-09,TS-019,IBL,False,1.0,True,0.9824
2025-04-09,TS-020,IBL,False,1.0,True,0.9866
2025-04-09,TS-021,SERVICE,False,0.9692,True,0.9751
2025-04-09,TS-022,SERVICE,False,0.9828,True,0.9807
2025-04-09,TS-023,IBL,False,1.0,True,0.9474
2025-04-09,TS-024,SERVICE,False,0.9891,True,0.9668
2025-04-09,TS-025,SERVICE,False,0.97,True,0.9463
2025-04-10,TS-001,IBL,False,1.0,True,0.962
2025-04-10,TS-002,SERVICE,False,0.993,True,0.9623
2025-04-10,TS-003,SERVICE,False,0.9881,True,0.9738
2025-04-10,TS-004,STANDBY,False,0.9419,True,0.9256
2025-04-10,TS-005,IBL,False,1.0,True,0.9825
2025-04-10,TS-006,STANDBY,False,0.9204,True,0.9488
2025-04-10,TS-007,SERVICE,False,0.992,True,0.9586
2025-04-10,TS-008,IBL,False,1.0,True,0.9411
2025-04-10,TS-009,SERVICE,False,0.97,True,0.9608
2025-04-10,TS-010,SERVICE,False,0.9848,True,0.9584
2025-04-10,TS-011,SERVICE,False,0.9954,True,0.9865
2025-04-10,TS-012,IBL,False,1.0,True,0.9486
2025-04-10,TS-013,STANDBY,False,0.9478,True,0.9619
2025-04-10,TS-014,SERVICE,False,0.9873,True,0.9818
2025-04-10,TS-015,SERVICE,False,0.9743,True,0.9827
2025-04-10,TS-016,SERVICE,False,0.9626,True,0.9511
2025-04-10,TS-017,SERVICE,False,0.9628,True,0.9645
2025-04-10,TS-018,SERVICE,False,0.9686,True,0.9323
2025-04-10,TS-019,IBL,False,1.0,True,0.945
2025-04-10,TS-020,IBL,False,1.0,True,0.9599
2025-04-10,TS-021,SERVICE,False,0.987,True,0.9806
2025-04-10,TS-022,IBL,False,1.0,True,0.9484
2025-04-10,TS-023,IBL,False,1.0,True,0.9404
2025-04-10,TS-024,SERVICE,False,0.9703,True,0.9674
2025-04-10,TS-025,SERVICE,False,0.9996,True,0.9868
2025-04-11,TS-001,STANDBY,False,0.9707,True,0.972
2025-04-11,TS-002,SERVICE,False,0.9922,True,0.9786
2025-04-11,TS-003,SERVICE,False,0.9896,True,0.9681
2025-04-11,TS-004,STANDBY,False,0.9337,True,0.9423
2025-04-11,TS-005,IBL,False,1.0,True,0.9796
2025-04-11,TS-006,STANDBY,False,0.93,True,0.956
2025-04-11,TS-007,SERVICE,False,0.9719,True,0.9498
2025-04-11,TS-008,IBL,False,1.0,True,0.9826
2025-04-11,TS-009,SERVICE,False,0.9825,True,0.9843
2025-04-11,TS-010,SERVICE,False,0.9663,True,0.9775
2025-04-11,TS-011,SERVICE,False,0.9701,True,0.9798
2025-04-11,TS-012,IBL,False,1.0,True,0.9859
2025-04-11,TS-013,IBL,False,1.0,True,0.9421
2025-04-11,TS-014,SERVICE,False,0.9865,True,0.9914
2025-04-11,TS-015,SERVICE,False,0.9717,True,0.9344
2025-04-11,TS-016,SERVICE,False,0.9662,True,0.9572
2025-04-11,TS-017,SERVICE,False,0.9603,True,0.9664
2025-04-11,TS-018,IBL,False,1.0,True,0.9771
2025-04-11,TS-019,IBL,False,1.0,True,0.9465
2025-04-11,TS-020,IBL,False,1.0,True,0.967
2025-04-11,TS-021,SERVICE,False,0.9602,True,0.9537
2025-04-11,TS-022,IBL,False,1.0,True,0.9802
2025-04-11,TS-023,SERVICE,False,0.9694,True,0.9602
2025-04-11,TS-024,SERVICE,False,0.965,True,0.9278
2025-04-11,TS-025,SERVICE,False,0.9963,True,0.9567
2025-04-12,TS-001,SERVICE,False,0.9703,True,0.9487
2025-04-12,TS-002,SERVICE,True,0.8147,True,0.6816
2025-04-12,TS-003,SERVICE,False,0.9854,True,0.9763
2025-04-12,TS-004,SERVICE,False,0.9833,True,0.9525
2025-04-12,TS-005,SERVICE,False,0.9632,True,0.927
2025-04-12,TS-006,IBL,False,1.0,True,0.9841
2025-04-12,TS-007,SERVICE,False,0.9779,True,0.9859
2025-04-12,TS-008,IBL,False,1.0,True,0.9476
2025-04-12,TS-009,STANDBY,False,0.975,True,0.9761
2025-04-12,TS-010,SERVICE,False,0.9839,True,0.9407
2025-04-12,TS-011,SERVICE,False,0.9733,True,0.9382
2025-04-12,TS-012,IBL,False,1.0,True,0.9537
2025-04-12,TS-013,IBL,False,1.0,True,0.99
2025-04-12,TS-014,STANDBY,False,0.9564,True,0.9427
2025-04-12,TS-015,SERVICE,False,0.9657,True,0.9302
2025-04-12,TS-016,SERVICE,False,0.9675,True,0.9833
2025-04-12,TS-017,SERVICE,False,0.9758,True,0.9384
2025-04-12,TS-018,IBL,False,1.0,True,0.9548
2025-04-12,TS-019,IBL,False,1.0,True,0.9785
2025-04-12,TS-020,IBL,False,1.0,True,0.9677
2025-04-12,TS-021,SERVICE,False,0.9979,True,0.956
2025-04-12,TS-022,IBL,False,1.0,True,0.9492
2025-04-12,TS-023,STANDBY,False,0.9218,True,0.9561
2025-04-12,TS-024,SERVICE,False,0.9653,True,0.9342
2025-04-12,TS-025,SERVICE,False,0.9815,True,0.9862
2025-04-13,TS-001,SERVICE,False,0.9984,True,0.9974
2025-04-13,TS-002,SERVICE,False,0.9728,True,0.9887
2025-04-13,TS-003,SERVICE,False,0.9998,True,0.9757
2025-04-13,TS-004,IBL,False,1.0,True,0.9582
2025-04-13,TS-005,SERVICE,False,0.9762,True,0.9878
2025-04-13,TS-006,STANDBY,False,0.9548,True,0.9405
2025-04-13,TS-007,SERVICE,False,0.9648,True,0.9757
2025-04-13,TS-008,IBL,False,1.0,True,0.9677
2025-04-13,TS-009,STANDBY,False,0.9817,True,0.9427
2025-04-13,TS-010,IBL,False,1.0,True,0.9646
2025-04-13,TS-011,SERVICE,False,0.9681,True,0.9355
2025-04-13,TS-012,IBL,False,1.0,True,0.9631
2025-04-13,TS-013,IBL,False,1.0,True,0.9849
2025-04-13,TS-014,IBL,False,1.0,True,0.9723
2025-04-13,TS-015,SERVICE,False,0.9895,True,0.9591
2025-04-13,TS-016,SERVICE,False,0.9655,True,0.9552
2025-04-13,TS-017,SERVICE,False,0.9831,True,0.9402
2025-04-13,TS-018,STANDBY,False,0.9869,True,0.9598
2025-04-13,TS-019,IBL,False,1.0,True,0.9433
2025-04-13,TS-020,IBL,False,1.0,True,0.9773
2025-04-13,TS-021,SERVICE,False,0.9674,True,0.9769
2025-04-13,TS-022,SERVICE,False,0.9874,True,0.9572
2025-04-13,TS-023,SERVICE,False,0.9603,True,0.9688
2025-04-13,TS-024,SERVICE,False,0.9936,True,0.981
2025-04-13,TS-025,SERVICE,False,0.999,True,0.9604
2025-04-14,TS-001,STANDBY,False,0.9825,True,0.9687
2025-04-14,TS-002,STANDBY,False,0.9341,True,0.9186
2025-04-14,TS-003,SERVICE,False,0.9706,True,0.9673
2025-04-14,TS-004,IBL,False,1.0,True,0.9864
2025-04-14,TS-005,SERVICE,False,0.9701,True,0.9341
