job_id,date_opened,trainset_id,job_type,is_critical,date_closed,status_on_date
JOB-001577,2025-04-07,TS-008,general_maintenance,False,2025-04-07,open
JOB-001578,2025-04-07,TS-012,door_repair,True,2025-04-10,open
JOB-001579,2025-04-07,TS-015,signalling_check,False,2025-04-08,open
JOB-001580,2025-04-07,TS-017,telecom_repair,False,2025-04-10,open
JOB-001581,2025-04-07,TS-018,telecom_repair,False,2025-04-09,open
JOB-001582,2025-04-07,TS-018,signalling_check,False,2025-04-07,open
JOB-001583,2025-04-07,TS-019,electrical,False,2025-04-07,open
JOB-001584,2025-04-07,TS-019,signalling_check,False,2025-04-08,open
JOB-001585,2025-04-07,TS-022,general_maintenance,False,2025-04-08,open
JOB-001586,2025-04-07,TS-022,hvac_service,False,2025-04-07,open
JOB-001587,2025-04-07,TS-023,bogie_service,False,2025-04-08,open
JOB-001588,2025-04-07,TS-023,door_repair,False,2025-04-09,open
JOB-001589,2025-04-07,TS-023,electrical,False,2025-04-10,open
JOB-001590,2025-04-08,TS-001,telecom_repair,False,2025-04-08,open
JOB-001591,2025-04-08,TS-002,hvac_service,False,2025-04-10,open
JOB-001592,2025-04-08,TS-005,general_maintenance,True,2025-04-09,open
JOB-001593,2025-04-08,TS-006,bogie_service,False,2025-04-11,open
JOB-001594,2025-04-08,TS-006,brake_inspection,True,2025-04-13,open
JOB-001595,2025-04-08,TS-007,door_repair,False,2025-04-10,open
JOB-001596,2025-04-08,TS-009,bogie_service,False,2025-04-11,open
JOB-001597,2025-04-08,TS-015,door_repair,True,2025-04-10,open
JOB-001598,2025-04-08,TS-015,telecom_repair,False,2025-04-09,open
JOB-001599,2025-04-08,TS-016,electrical,False,2025-04-10,open
JOB-001600,2025-04-08,TS-017,brake_inspection,False,2025-04-10,open
JOB-001601,2025-04-08,TS-017,brake_inspection,False,2025-04-08,open
JOB-001602,2025-04-08,TS-019,electrical,True,2025-04-12,open
JOB-001603,2025-04-08,TS-022,electrical,False,2025-04-09,open
JOB-001604,2025-04-09,TS-003,bogie_service,False,2025-04-12,open
JOB-001605,2025-04-09,TS-005,hvac_service,True,2025-04-12,open
JOB-001606,2025-04-09,TS-005,telecom_repair,False,2025-04-09,open
JOB-001607,2025-04-09,TS-010,door_repair,False,2025-04-12,open
JOB-001608,2025-04-09,TS-011,door_repair,False,2025-04-11,open
JOB-001609,2025-04-09,TS-012,signalling_check,False,2025-04-11,open
JOB-001610,2025-04-09,TS-015,electrical,False,2025-04-10,open
JOB-001611,2025-04-09,TS-016,bogie_service,True,2025-04-10,open
JOB-001612,2025-04-09,TS-016,general_maintenance,False,2025-04-12,open
JOB-001613,2025-04-09,TS-016,telecom_repair,False,2025-04-12,open
JOB-001614,2025-04-09,TS-019,bogie_service,False,2025-04-10,open
JOB-001615,2025-04-09,TS-023,electrical,True,2025-04-14,open
JOB-001616,2025-04-09,TS-025,brake_inspection,False,2025-04-11,open
JOB-001617,2025-04-10,TS-002,telecom_repair,False,2025-04-13,open
JOB-001618,2025-04-10,TS-002,brake_inspection,False,2025-04-11,open
JOB-001619,2025-04-10,TS-005,general_maintenance,False,2025-04-13,open
JOB-001620,2025-04-10,TS-005,brake_inspection,False,2025-04-12,open
JOB-001621,2025-04-10,TS-007,electrical,False,2025-04-10,open
JOB-001622,2025-04-10,TS-008,brake_inspection,False,2025-04-10,open
JOB-001623,2025-04-10,TS-008,bogie_service,False,2025-04-12,open
JOB-001624,2025-04-10,TS-011,door_repair,False,2025-04-11,open
JOB-001625,2025-04-10,TS-011,brake_inspection,False,2025-04-13,open
JOB-001626,2025-04-10,TS-011,bogie_service,False,2025-04-12,open
JOB-001627,2025-04-10,TS-013,hvac_service,False,2025-04-13,open
JOB-001628,2025-04-10,TS-014,telecom_repair,False,2025-04-11,open
JOB-001629,2025-04-10,TS-014,general_maintenance,False,2025-04-12,open
JOB-001630,2025-04-10,TS-015,general_maintenance,False,2025-04-13,open
JOB-001631,2025-04-10,TS-017,hvac_service,False,2025-04-13,open
JOB-001632,2025-04-10,TS-018,telecom_repair,False,2025-04-11,open
JOB-001633,2025-04-10,TS-021,telecom_repair,False,2025-04-11,open
JOB-001634,2025-04-10,TS-022,hvac_service,True,2025-04-13,open
JOB-001635,2025-04-10,TS-023,door_repair,False,2025-04-10,open
JOB-001636,2025-04-10,TS-023,signalling_check,True,2025-04-11,open
JOB-001637,2025-04-10,TS-024,electrical,False,2025-04-13,open
JOB-001638,2025-04-10,TS-025,hvac_service,False,2025-04-10,open
JOB-001639,2025-04-11,TS-004,brake_inspection,False,2025-04-12,open
JOB-001640,2025-04-11,TS-007,bogie_service,False,2025-04-13,open
JOB-001641,2025-04-11,TS-015,general_maintenance,False,2025-04-11,open
JOB-001642,2025-04-11,TS-016,general_maintenance,False,2025-04-13,open
JOB-001643,2025-04-11,TS-017,signalling_check,False,2025-04-11,open
JOB-001644,2025-04-11,TS-017,door_repair,False,2025-04-13,open
JOB-001645,2025-04-11,TS-018,bogie_service,False,2025-04-11,open
JOB-001646,2025-04-11,TS-018,door_repair,False,2025-04-12,open
JOB-001647,2025-04-11,TS-020,telecom_repair,False,2025-04-12,open
JOB-001648,2025-04-11,TS-020,door_repair,False,2025-04-14,open
JOB-001649,2025-04-11,TS-020,electrical,False,2025-04-13,open
JOB-001650,2025-04-11,TS-022,telecom_repair,False,2025-04-13,open
JOB-001651,2025-04-12,TS-006,door_repair,False,2025-04-15,open
JOB-001652,2025-04-12,TS-006,electrical,False,2025-04-14,open
JOB-001653,2025-04-12,TS-006,electrical,False,2025-04-13,open
JOB-001654,2025-04-12,TS-007,signalling_check,False,2025-04-15,open
JOB-001655,2025-04-12,TS-009,door_repair,False,2025-04-15,open
JOB-001656,2025-04-12,TS-009,signalling_check,False,2025-04-14,open
JOB-001657,2025-04-12,TS-009,door_repair,True,2025-04-14,open
JOB-001658,2025-04-12,TS-010,electrical,True,2025-04-14,open
JOB-001659,2025-04-12,TS-011,bogie_service,False,2025-04-14,open
JOB-001660,2025-04-12,TS-013,telecom_repair,False,2025-04-14,open
JOB-001661,2025-04-12,TS-013,brake_inspection,True,2025-04-15,open
JOB-001662,2025-04-12,TS-017,general_maintenance,False,2025-04-12,open
JOB-001663,2025-04-12,TS-018,bogie_service,True,2025-04-14,open
JOB-001664,2025-04-12,TS-019,telecom_repair,False,2025-04-12,open
JOB-001665,2025-04-12,TS-020,door_repair,True,2025-04-16,open
JOB-001666,2025-04-12,TS-020,hvac_service,False,2025-04-14,open
JOB-001667,2025-04-12,TS-020,telecom_repair,False,2025-04-14,open
JOB-001668,2025-04-12,TS-021,hvac_service,False,2025-04-14,open
JOB-001669,2025-04-12,TS-021,bogie_service,False,2025-04-12,open
JOB-001670,2025-04-12,TS-021,signalling_check,False,2025-04-15,open
JOB-001671,2025-04-12,TS-022,bogie_service,False,2025-04-14,open
JOB-001672,2025-04-12,TS-023,bogie_service,False,2025-04-12,open
JOB-001673,2025-04-13,TS-001,brake_inspection,False,2025-04-13,open
JOB-001674,2025-04-13,TS-004,door_repair,False,2025-04-16,open
JOB-001675,2025-04-13,TS-005,general_maintenance,False,2025-04-13,open
JOB-001676,2025-04-13,TS-006,brake_inspection,True,2025-04-15,open
JOB-001677,2025-04-13,TS-011,signalling_check,False,2025-04-13,open
JOB-001678,2025-04-13,TS-012,hvac_service,False,2025-04-13,open
JOB-001679,2025-04-13,TS-015,electrical,True,2025-04-18,open
JOB-001680,2025-04-13,TS-019,telecom_repair,False,2025-04-14,open
JOB-001681,2025-04-13,TS-019,signalling_check,False,2025-04-14,open
JOB-001682,2025-04-13,TS-020,electrical,False,2025-04-15,open
JOB-001683,2025-04-13,TS-021,telecom_repair,False,2025-04-15,open
JOB-001684,2025-04-13,TS-025,brake_inspection,False,2025-04-16,open
JOB-001685,2025-04-13,TS-025,brake_inspection,False,2025-04-15,open
JOB-001686,2025-04-14,TS-001,telecom_repair,False,2025-04-14,open
JOB-001687,2025-04-14,TS-002,hvac_service,False,2025-04-17,open
JOB-001688,2025-04-14,TS-002,general_maintenance,False,2025-04-15,open
JOB-001689,2025-04-14,TS-002,signalling_check,False,2025-04-17,open
JOB-001690,2025-04-14,TS-005,general_maintenance,False,2025-04-14,open
JOB-001691,2025-04-14,TS-011,brake_inspection,False,2025-04-15,open
JOB-001692,2025-04-14,TS-011,signalling_check,True,2025-04-18,open
JOB-001693,2025-04-14,TS-012,bogie_service,True,2025-04-17,open
JOB-001694,2025-04-14,TS-012,bogie_service,False,2025-04-15,open
JOB-001695,2025-04-14,TS-014,door_repair,False,2025-04-14,open
JOB-001696,2025-04-14,TS-016,general_maintenance,False,2025-04-14,open
JOB-001697,2025-04-14,TS-017,door_repair,False,2025-04-17,open
JOB-001698,2025-04-14,TS-018,brake_inspection,False,2025-04-15,open
JOB-001699,2025-04-14,TS-019,electrical,False,2025-04-17,open
JOB-001700,2025-04-14,TS-020,door_repair,False,2025-04-14,open
JOB-001701,2025-04-14,TS-021,bogie_service,False,2025-04-14,open
JOB-001702,2025-04-14,TS-021,electrical,False,2025-04-17,open
JOB-001703,2025-04-14,TS-021,signalling_check,False,2025-04-17,open
JOB-001704,2025-04-15,TS-001,door_repair,False,2025-04-18,open
JOB-001705,2025-04-15,TS-002,general_maintenance,True,2025-04-20,open
JOB-001706,2025-04-15,TS-002,telecom_repair,False,2025-04-15,open
JOB-001707,2025-04-15,TS-003,telecom_repair,False,2025-04-18,open
JOB-001708,2025-04-15,TS-004,telecom_repair,False,2025-04-18,open
JOB-001709,2025-04-15,TS-005,telecom_repair,False,2025-04-16,open
JOB-001710,2025-04-15,TS-006,bogie_service,False,2025-04-16,open
JOB-001711,2025-04-15,TS-008,bogie_service,False,2025-04-15,open
JOB-001712,2025-04-15,TS-011,telecom_repair,False,2025-04-18,open
JOB-001713,2025-04-15,TS-012,general_maintenance,True,2025-04-18,open
JOB-001714,2025-04-15,TS-012,general_maintenance,False,2025-04-17,open
JOB-001715,2025-04-15,TS-019,general_maintenance,False,2025-04-17,open
JOB-001716,2025-04-15,TS-022,general_maintenance,False,2025-04-15,open
JOB-001717,2025-04-15,TS-025,general_maintenance,False,2025-04-16,open
JOB-001718,2025-04-16,TS-002,telecom_repair,True,2025-04-20,open
JOB-001719,2025-04-16,TS-002,general_maintenance,False,2025-04-19,open
JOB-001720,2025-04-16,TS-004,brake_inspection,False,2025-04-19,open
JOB-001721,2025-04-16,TS-004,telecom_repair,False,2025-04-19,open
JOB-001722,2025-04-16,TS-008,door_repair,True,2025-04-18,open
JOB-001723,2025-04-16,TS-011,signalling_check,False,2025-04-17,open
JOB-001724,2025-04-16,TS-011,signalling_check,False,2025-04-18,open
JOB-001725,2025-04-16,TS-014,bogie_service,False,2025-04-16,open
JOB-001726,2025-04-16,TS-015,electrical,False,2025-04-17,open
JOB-001727,2025-04-16,TS-017,signalling_check,False,2025-04-18,open
JOB-001728,2025-04-16,TS-018,electrical,False,2025-04-18,open
JOB-001729,2025-04-16,TS-019,brake_inspection,True,2025-04-18,open
JOB-001730,2025-04-16,TS-020,brake_inspection,False,2025-04-19,open
JOB-001731,2025-04-16,TS-022,door_repair,False,2025-04-18,open
JOB-001732,2025-04-16,TS-025,electrical,False,2025-04-19,open
JOB-001733,2025-04-17,TS-001,door_repair,False,2025-04-19,open
JOB-001734,2025-04-17,TS-001,door_repair,False,2025-04-17,open
JOB-001735,2025-04-17,TS-001,brake_inspection,False,2025-04-17,open
JOB-001736,2025-04-17,TS-003,hvac_service,False,2025-04-17,open
JOB-001737,2025-04-17,TS-006,telecom_repair,False,2025-04-20,open
JOB-001738,2025-04-17,TS-010,door_repair,False,2025-04-20,open
JOB-001739,2025-04-17,TS-011,bogie_service,False,2025-04-20,open
JOB-001740,2025-04-17,TS-011,hvac_service,False,2025-04-18,open
JOB-001741,2025-04-17,TS-011,bogie_service,False,2025-04-19,open
JOB-001742,2025-04-17,TS-012,electrical,False,2025-04-20,open
JOB-001743,2025-04-17,TS-012,hvac_service,False,2025-04-19,open
JOB-001744,2025-04-17,TS-014,signalling_check,False,2025-04-17,open
JOB-001745,2025-04-17,TS-014,brake_inspection,False,2025-04-18,open
JOB-001746,2025-04-17,TS-015,door_repair,False,2025-04-19,open
JOB-001747,2025-04-17,TS-017,bogie_service,False,2025-04-19,open
JOB-001748,2025-04-17,TS-017,brake_inspection,False,2025-04-19,open
JOB-001749,2025-04-17,TS-017,bogie_service,False,2025-04-17,open
JOB-001750,2025-04-17,TS-019,signalling_check,False,2025-04-20,open
JOB-001751,2025-04-17,TS-020,telecom_repair,False,2025-04-18,open
JOB-001752,2025-04-17,TS-020,electrical,False,2025-04-18,open
JOB-001753,2025-04-17,TS-022,general_maintenance,False,2025-04-19,open
JOB-001754,2025-04-17,TS-023,general_maintenance,True,2025-04-21,open
JOB-001755,2025-04-17,TS-023,door_repair,False,2025-04-20,open
JOB-001756,2025-04-17,TS-025,bogie_service,False,2025-04-17,open
JOB-001757,2025-04-18,TS-002,electrical,False,2025-04-19,open
JOB-001758,2025-04-18,TS-006,telecom_repair,False,2025-04-19,open
JOB-001759,2025-04-18,TS-006,telecom_repair,False,2025-04-18,open
JOB-001760,2025-04-18,TS-011,bogie_service,False,2025-04-19,open
JOB-001761,2025-04-18,TS-013,general_maintenance,True,2025-04-20,open
JOB-001762,2025-04-18,TS-015,bogie_service,False,2025-04-21,open
JOB-001763,2025-04-18,TS-016,signalling_check,False,2025-04-20,open
JOB-001764,2025-04-18,TS-016,door_repair,False,2025-04-19,open
JOB-001765,2025-04-18,TS-021,door_repair,False,2025-04-18,open
JOB-001766,2025-04-18,TS-022,telecom_repair,False,2025-04-18,open
JOB-001767,2025-04-18,TS-024,bogie_service,False,2025-04-20,open
JOB-001768,2025-04-19,TS-002,door_repair,True,2025-04-20,open
JOB-001769,2025-04-19,TS-003,door_repair,False,2025-04-22,open
JOB-001770,2025-04-19,TS-004,brake_inspection,False,2025-04-21,open
JOB-001771,2025-04-19,TS-006,door_repair,False,2025-04-21,open
JOB-001772,2025-04-19,TS-008,hvac_service,False,2025-04-21,open
JOB-001773,2025-04-19,TS-012,general_maintenance,False,2025-04-20,open
JOB-001774,2025-04-19,TS-013,signalling_check,False,2025-04-20,open
JOB-001775,2025-04-19,TS-016,bogie_service,False,2025-04-20,open
JOB-001776,2025-04-19,TS-017,signalling_check,False,2025-04-21,open
JOB-001777,2025-04-19,TS-020,door_repair,True,2025-04-24,open
JOB-001778,2025-04-19,TS-020,telecom_repair,True,2025-04-22,open
JOB-001779,2025-04-19,TS-022,door_repair,True,2025-04-20,open
JOB-001780,2025-04-19,TS-022,brake_inspection,False,2025-04-20,open
JOB-001781,2025-04-19,TS-024,electrical,False,2025-04-20,open
JOB-001782,2025-04-19,TS-025,brake_inspection,True,2025-04-23,open
JOB-001783,2025-04-20,TS-003,signalling_check,False,2025-04-21,open
JOB-001784,2025-04-20,TS-006,general_maintenance,False,2025-04-23,open
JOB-001785,2025-04-20,TS-010,door_repair,False,2025-04-21,open
JOB-001786,2025-04-20,TS-016,bogie_service,False,2025-04-20,open
JOB-001787,2025-04-20,TS-017,general_maintenance,False,2025-04-22,open
JOB-001788,2025-04-20,TS-017,bogie_service,False,2025-04-20,open
JOB-001789,2025-04-20,TS-018,brake_inspection,False,2025-04-23,open
JOB-001790,2025-04-20,TS-020,hvac_service,True,2025-04-25,open
JOB-001791,2025-04-20,TS-025,electrical,False,2025-04-21,open
JOB-001792,2025-04-21,TS-003,telecom_repair,False,2025-04-22,open
JOB-001793,2025-04-21,TS-003,brake_inspection,False,2025-04-24,open
JOB-001794,2025-04-21,TS-003,door_repair,False,2025-04-23,open
JOB-001795,2025-04-21,TS-004,bogie_service,True,2025-04-22,open
JOB-001796,2025-04-21,TS-004,bogie_service,False,2025-04-22,open
JOB-001797,2025-04-21,TS-008,brake_inspection,False,2025-04-22,open
JOB-001798,2025-04-21,TS-009,brake_inspection,False,2025-04-22,open
JOB-001799,2025-04-21,TS-012,bogie_service,False,2025-04-23,open
JOB-001800,2025-04-21,TS-018,electrical,False,2025-04-24,open
JOB-001801,2025-04-21,TS-020,electrical,False,2025-04-24,open
JOB-001802,2025-04-21,TS-021,telecom_repair,False,2025-04-23,open
JOB-001803,2025-04-21,TS-021,electrical,False,2025-04-22,open
JOB-001804,2025-04-21,TS-022,door_repair,False,2025-04-24,open
JOB-001805,2025-04-21,TS-025,brake_inspection,True,2025-04-26,open
JOB-001806,2025-04-21,TS-025,telecom_repair,False,2025-04-24,open
JOB-001807,2025-04-22,TS-005,brake_inspection,False,2025-04-24,open
JOB-001808,2025-04-22,TS-005,hvac_service,False,2025-04-24,open
JOB-001809,2025-04-22,TS-005,bogie_service,False,2025-04-23,open
JOB-001810,2025-04-22,TS-007,brake_inspection,False,2025-04-23,open
JOB-001811,2025-04-22,TS-007,brake_inspection,False,2025-04-24,open
JOB-001812,2025-04-22,TS-007,general_maintenance,True,2025-04-27,open
JOB-001813,2025-04-22,TS-009,telecom_repair,False,2025-04-23,open
JOB-001814,2025-04-22,TS-011,general_maintenance,False,2025-04-25,open
JOB-001815,2025-04-22,TS-013,general_maintenance,False,2025-04-24,open
JOB-001816,2025-04-22,TS-017,door_repair,False,2025-04-24,open
JOB-001817,2025-04-22,TS-022,hvac_service,False,2025-04-22,open
JOB-001818,2025-04-22,TS-023,bogie_service,False,2025-04-23,open
JOB-001819,2025-04-22,TS-023,electrical,False,2025-04-23,open
JOB-001820,2025-04-23,TS-003,general_maintenance,False,2025-04-25,open
JOB-001821,2025-04-23,TS-004,signalling_check,False,2025-04-25,open
JOB-001822,2025-04-23,TS-007,hvac_service,False,2025-04-25,open
JOB-001823,2025-04-23,TS-007,signalling_check,False,2025-04-26,open
JOB-001824,2025-04-23,TS-008,hvac_service,True,2025-04-25,open
JOB-001825,2025-04-23,TS-009,telecom_repair,False,2025-04-26,open
JOB-001826,2025-04-23,TS-009,signalling_check,False,2025-04-26,open
JOB-001827,2025-04-23,TS-009,general_maintenance,False,2025-04-23,open
JOB-001828,2025-04-23,TS-011,door_repair,False,2025-04-25,open
JOB-001829,2025-04-23,TS-015,general_maintenance,False,2025-04-25,open
JOB-001830,2025-04-23,TS-015,electrical,False,2025-04-24,open
JOB-001831,2025-04-23,TS-018,hvac_service,False,2025-04-23,open
JOB-001832,2025-04-23,TS-019,door_repair,False,2025-04-23,open
JOB-001833,2025-04-23,TS-020,door_repair,False,2025-04-26,open
JOB-001834,2025-04-23,TS-023,hvac_service,False,2025-04-25,open
JOB-001835,2025-04-23,TS-023,hvac_service,False,2025-04-24,open
JOB-001836,2025-04-23,TS-023,general_maintenance,False,2025-04-23,open
JOB-001837,2025-04-23,TS-025,electrical,True,2025-04-27,open
JOB-001838,2025-04-23,TS-025,bogie_service,False,2025-04-24,open
JOB-001839,2025-04-23,TS-025,general_maintenance,False,2025-04-23,open
JOB-001840,2025-04-24,TS-001,electrical,False,2025-04-27,open
JOB-001841,2025-04-24,TS-003,telecom_repair,False,2025-04-26,open
JOB-001842,2025-04-24,TS-003,general_maintenance,False,2025-04-26,open
JOB-001843,2025-04-24,TS-006,door_repair,False,2025-04-24,open
JOB-001844,2025-04-24,TS-008,signalling_check,False,2025-04-27,open
JOB-001845,2025-04-24,TS-008,bogie_service,False,2025-04-24,open
JOB-001846,2025-04-24,TS-009,door_repair,False,2025-04-24,open
JOB-001847,2025-04-24,TS-011,general_maintenance,False,2025-04-26,open
JOB-001848,2025-04-24,TS-013,general_maintenance,False,2025-04-27,open
JOB-001849,2025-04-24,TS-013,hvac_service,False,2025-04-27,open
JOB-001850,2025-04-24,TS-013,signalling_check,False,2025-04-27,open
JOB-001851,2025-04-24,TS-016,telecom_repair,False,2025-04-25,open
JOB-001852,2025-04-24,TS-018,general_maintenance,False,2025-04-26,open
JOB-001853,2025-04-24,TS-020,general_maintenance,True,2025-04-27,open
JOB-001854,2025-04-24,TS-024,brake_inspection,False,2025-04-27,open
JOB-001855,2025-04-25,TS-001,bogie_service,False,2025-04-26,open
JOB-001856,2025-04-25,TS-001,door_repair,False,2025-04-27,open
JOB-001857,2025-04-25,TS-001,general_maintenance,False,2025-04-27,open
JOB-001858,2025-04-25,TS-002,door_repair,False,2025-04-28,open
JOB-001859,2025-04-25,TS-004,signalling_check,False,2025-04-27,open
JOB-001860,2025-04-25,TS-007,bogie_service,False,2025-04-28,open
JOB-001861,2025-04-25,TS-007,hvac_service,False,2025-04-25,open
JOB-001862,2025-04-25,TS-010,signalling_check,False,2025-04-28,open
JOB-001863,2025-04-25,TS-015,electrical,False,2025-04-27,open
JOB-001864,2025-04-25,TS-017,signalling_check,False,2025-04-26,open
JOB-001865,2025-04-25,TS-017,hvac_service,False,2025-04-25,open
JOB-001866,2025-04-25,TS-017,hvac_service,False,2025-04-25,open
JOB-001867,2025-04-25,TS-020,hvac_service,False,2025-04-28,open
JOB-001868,2025-04-25,TS-021,bogie_service,False,2025-04-25,open
JOB-001869,2025-04-25,TS-021,hvac_service,True,2025-04-27,open
JOB-001870,2025-04-25,TS-021,general_maintenance,True,2025-04-29,open
JOB-001871,2025-04-25,TS-022,electrical,False,2025-04-28,open
JOB-001872,2025-04-25,TS-022,door_repair,False,2025-04-26,open
JOB-001873,2025-04-25,TS-022,door_repair,False,2025-04-25,open
JOB-001874,2025-04-25,TS-023,signalling_check,False,2025-04-27,open
JOB-001875,2025-04-25,TS-024,general_maintenance,False,2025-04-27,open
JOB-001876,2025-04-25,TS-025,brake_inspection,False,2025-04-25,open
JOB-001877,2025-04-26,TS-009,general_maintenance,True,2025-05-01,open
JOB-001878,2025-04-26,TS-009,telecom_repair,False,2025-04-27,open
JOB-001879,2025-04-26,TS-011,brake_inspection,False,2025-04-28,open
JOB-001880,2025-04-26,TS-013,brake_inspection,False,2025-04-26,open
JOB-001881,2025-04-26,TS-015,telecom_repair,False,2025-04-28,open
JOB-001882,2025-04-26,TS-015,brake_inspection,False,2025-04-29,open
JOB-001883,2025-04-26,TS-016,bogie_service,False,2025-04-28,open
JOB-001884,2025-04-26,TS-020,door_repair,False,2025-04-26,open
JOB-001885,2025-04-26,TS-023,brake_inspection,True,2025-04-29,open
JOB-001886,2025-04-27,TS-001,bogie_service,False,2025-04-27,open
JOB-001887,2025-04-27,TS-002,hvac_service,False,2025-04-29,open
JOB-001888,2025-04-27,TS-003,telecom_repair,False,2025-04-28,open
JOB-001889,2025-04-27,TS-003,general_maintenance,False,2025-04-30,open
JOB-001890,2025-04-27,TS-006,electrical,False,2025-04-27,open
JOB-001891,2025-04-27,TS-008,signalling_check,True,2025-05-02,open
JOB-001892,2025-04-27,TS-010,general_maintenance,False,2025-04-29,open
JOB-001893,2025-04-27,TS-010,general_maintenance,False,2025-04-29,open
JOB-001894,2025-04-27,TS-015,general_maintenance,False,2025-04-30,open
JOB-001895,2025-04-27,TS-017,signalling_check,True,2025-04-29,open
JOB-001896,2025-04-27,TS-018,electrical,False,2025-04-30,open
JOB-001897,2025-04-27,TS-021,hvac_service,True,2025-04-29,open
JOB-001898,2025-04-27,TS-021,telecom_repair,False,2025-04-28,open
JOB-001899,2025-04-27,TS-021,signalling_check,False,2025-04-28,open
JOB-001900,2025-04-27,TS-022,general_maintenance,False,2025-04-27,open
JOB-001901,2025-04-27,TS-025,telecom_repair,False,2025-04-28,open
JOB-001902,2025-04-28,TS-006,brake_inspection,True,2025-05-01,open
JOB-001903,2025-04-28,TS-008,signalling_check,False,2025-04-30,open
JOB-001904,2025-04-28,TS-008,hvac_service,False,2025-05-01,open
JOB-001905,2025-04-28,TS-009,electrical,False,2025-05-01,open
JOB-001906,2025-04-28,TS-010,hvac_service,False,2025-04-30,open
JOB-001907,2025-04-28,TS-010,signalling_check,False,2025-05-01,open
JOB-001908,2025-04-28,TS-010,door_repair,False,2025-04-29,open
JOB-001909,2025-04-28,TS-013,door_repair,False,2025-04-30,open
JOB-001910,2025-04-28,TS-015,bogie_service,False,2025-04-28,open
JOB-001911,2025-04-28,TS-016,door_repair,False,2025-04-30,open
JOB-001912,2025-04-28,TS-016,electrical,False,2025-05-01,open
JOB-001913,2025-04-28,TS-017,brake_inspection,False,2025-04-28,open
JOB-001914,2025-04-28,TS-018,bogie_service,True,2025-04-30,open
JOB-001915,2025-04-28,TS-018,hvac_service,False,2025-04-30,open
JOB-001916,2025-04-28,TS-021,electrical,False,2025-04-28,open
JOB-001917,2025-04-28,TS-022,bogie_service,False,2025-05-01,open
JOB-001918,2025-04-28,TS-022,electrical,False,2025-04-28,open
JOB-001919,2025-04-28,TS-023,bogie_service,False,2025-05-01,open
JOB-001920,2025-04-28,TS-024,general_maintenance,False,2025-04-30,open
JOB-001921,2025-04-29,TS-001,door_repair,True,2025-05-02,open
JOB-001922,2025-04-29,TS-004,door_repair,False,2025-04-29,open
JOB-001923,2025-04-29,TS-005,door_repair,False,2025-05-01,open
JOB-001924,2025-04-29,TS-005,bogie_service,False,2025-05-02,open
JOB-001925,2025-04-29,TS-006,hvac_service,False,2025-04-29,open
JOB-001926,2025-04-29,TS-007,bogie_service,False,2025-05-02,open
JOB-001927,2025-04-29,TS-009,signalling_check,True,2025-05-02,open
JOB-001928,2025-04-29,TS-010,door_repair,False,2025-05-02,open
JOB-001929,2025-04-29,TS-010,telecom_repair,False,2025-05-01,open
JOB-001930,2025-04-29,TS-012,door_repair,False,2025-04-29,open
JOB-001931,2025-04-29,TS-013,general_maintenance,False,2025-04-30,open
JOB-001932,2025-04-29,TS-018,electrical,False,2025-04-29,open
JOB-001933,2025-04-29,TS-019,door_repair,False,2025-05-01,open
JOB-001934,2025-04-29,TS-021,bogie_service,False,2025-04-29,open
JOB-001935,2025-04-29,TS-021,bogie_service,False,2025-05-02,open
JOB-001936,2025-04-30,TS-001,hvac_service,False,2025-05-02,open
JOB-001937,2025-04-30,TS-002,electrical,True,2025-05-04,open
JOB-001938,2025-04-30,TS-004,hvac_service,False,2025-04-30,open
JOB-001939,2025-04-30,TS-004,door_repair,False,2025-05-03,open
JOB-001940,2025-04-30,TS-004,electrical,False,2025-05-03,open
JOB-001941,2025-04-30,TS-005,hvac_service,False,2025-05-01,open
JOB-001942,2025-04-30,TS-008,general_maintenance,False,2025-05-03,open
JOB-001943,2025-04-30,TS-008,bogie_service,False,2025-05-01,open
JOB-001944,2025-04-30,TS-009,general_maintenance,False,2025-05-03,open
JOB-001945,2025-04-30,TS-011,brake_inspection,False,2025-05-03,open
JOB-001946,2025-04-30,TS-012,telecom_repair,False,2025-05-02,open
JOB-001947,2025-04-30,TS-012,bogie_service,False,2025-05-01,open
JOB-001948,2025-04-30,TS-012,hvac_service,True,2025-05-04,open
JOB-001949,2025-04-30,TS-015,signalling_check,True,2025-05-05,open
JOB-001950,2025-04-30,TS-015,general_maintenance,False,2025-05-03,open
JOB-001951,2025-04-30,TS-016,bogie_service,True,2025-05-02,open
JOB-001952,2025-04-30,TS-016,telecom_repair,False,2025-05-01,open
JOB-001953,2025-04-30,TS-017,general_maintenance,False,2025-05-01,open
JOB-001954,2025-04-30,TS-017,door_repair,False,2025-05-01,open
JOB-001955,2025-04-30,TS-020,hvac_service,False,2025-05-02,open
JOB-001956,2025-04-30,TS-023,signalling_check,False,2025-05-01,open
JOB-001957,2025-05-01,TS-002,signalling_check,False,2025-05-01,open
JOB-001958,2025-05-01,TS-002,telecom_repair,False,2025-05-03,open
JOB-001959,2025-05-01,TS-006,door_repair,False,2025-05-04,open
JOB-001960,2025-05-01,TS-007,signalling_check,False,2025-05-01,open
JOB-001961,2025-05-01,TS-008,brake_inspection,True,2025-05-03,open
JOB-001962,2025-05-01,TS-012,brake_inspection,False,2025-05-04,open
JOB-001963,2025-05-01,TS-012,bogie_service,False,2025-05-04,open
