date,trainset_id,daily_km,cumulative_km,bogie_hours,brake_pad_wear_index,hvac_run_hours,door_cycles
2025-02-28,TS-012,402.0,146537.5,8.9,0.0138,14.3,1080
2025-02-28,TS-013,371.5,161734.1,8.3,0.006,15.3,1427
2025-02-28,TS-014,326.5,143202.9,7.3,0.043,16.7,997
2025-02-28,TS-015,401.0,77428.8,8.9,0.0014,16.3,1452
2025-02-28,TS-016,0.0,91126.1,0.0,0.0,3.5,0
2025-02-28,TS-017,251.2,66548.7,5.6,0.0249,18.0,1274
2025-02-28,TS-018,250.0,137924.7,5.6,0.0289,16.9,1028
2025-02-28,TS-019,0.0,166850.2,0.0,0.0,2.4,0
2025-02-28,TS-020,399.9,178357.5,8.9,0.0184,14.1,982
2025-02-28,TS-021,0.0,81689.8,0.0,0.0,2.1,0
2025-02-28,TS-022,320.0,149405.1,7.1,0.0018,16.4,1073
2025-02-28,TS-023,234.8,106627.0,5.2,0.0328,17.7,1262
2025-02-28,TS-024,221.5,140046.3,4.9,0.0377,14.6,1442
2025-02-28,TS-025,0.0,120943.9,0.0,0.0,3.9,0
2025-03-01,TS-001,378.4,187630.7,8.4,0.0154,14.7,1193
2025-03-01,TS-002,0.0,153287.5,0.0,0.0,5.5,0
2025-03-01,TS-003,325.1,88513.7,7.2,0.0239,15.5,817
2025-03-01,TS-004,0.0,181341.4,0.0,0.0,2.7,0
2025-03-01,TS-005,0.0,127944.2,0.0,0.0,3.6,0
2025-03-01,TS-006,350.6,99483.6,7.8,0.0277,16.5,1251
2025-03-01,TS-007,340.5,127970.8,7.6,0.024,15.9,1390
2025-03-01,TS-008,256.2,205086.7,5.7,0.0261,17.0,1138
2025-03-01,TS-009,0.0,79602.9,0.0,0.0,4.0,0
2025-03-01,TS-010,263.9,87755.1,5.9,0.0199,17.2,1120
2025-03-01,TS-011,233.2,81926.1,5.2,0.0191,17.1,1065
2025-03-01,TS-012,344.5,146882.0,7.7,0.0362,16.6,1335
2025-03-01,TS-013,344.0,162078.1,7.6,0.0357,17.1,834
2025-03-01,TS-014,0.0,143202.9,0.0,0.0,5.9,0
2025-03-01,TS-015,203.2,77631.9,4.5,0.028,16.2,884
2025-03-01,TS-016,380.9,91507.0,8.5,0.0297,16.7,896
2025-03-01,TS-017,0.0,66548.7,0.0,0.0,3.7,0
2025-03-01,TS-018,339.4,138264.1,7.5,0.006,15.7,1014
2025-03-01,TS-019,297.6,167147.8,6.6,0.0497,17.1,1495
2025-03-01,TS-020,352.9,178710.4,7.8,0.0048,16.3,1311
2025-03-01,TS-021,395.9,82085.7,8.8,0.0292,14.9,1372
2025-03-01,TS-022,296.9,149702.0,6.6,0.0263,15.6,1286
2025-03-01,TS-023,256.2,106883.2,5.7,0.0264,16.4,1164
2025-03-01,TS-024,359.8,140406.1,8.0,0.0174,17.7,911
2025-03-01,TS-025,0.0,120943.9,0.0,0.0,2.3,0
2025-03-02,TS-001,340.3,187970.9,7.6,0.034,15.0,959
2025-03-02,TS-002,291.7,153579.3,6.5,0.0485,17.6,1070
2025-03-02,TS-003,346.4,88860.1,7.7,0.0459,17.6,1452
2025-03-02,TS-004,230.4,181571.8,5.1,0.025,15.3,953
2025-03-02,TS-005,365.2,128309.3,8.1,0.0423,14.1,804
2025-03-02,TS-006,258.9,99742.6,5.8,0.0266,15.3,841
2025-03-02,TS-007,0.0,127970.8,0.0,0.0,5.6,0
2025-03-02,TS-008,221.7,205308.5,4.9,0.0151,15.2,1131
2025-03-02,TS-009,309.5,79912.4,6.9,0.0186,16.6,1017
2025-03-02,TS-010,0.0,87755.1,0.0,0.0,5.5,0
2025-03-02,TS-011,0.0,81926.1,0.0,0.0,2.7,0
2025-03-02,TS-012,249.3,147131.3,5.5,0.0207,17.5,1465
2025-03-02,TS-013,270.6,162348.7,6.0,0.031,17.4,1366
2025-03-02,TS-014,285.6,143488.5,6.3,0.028,15.3,1045
2025-03-02,TS-015,371.3,78003.3,8.3,0.0323,16.5,1042
2025-03-02,TS-016,262.8,91769.8,5.8,0.0114,15.7,1339
2025-03-02,TS-017,0.0,66548.7,0.0,0.0,4.6,0
2025-03-02,TS-018,265.9,138529.9,5.9,0.0312,14.8,1126
2025-03-02,TS-019,239.9,167387.7,5.3,0.0074,16.2,1218
2025-03-02,TS-020,0.0,178710.4,0.0,0.0,3.6,0
2025-03-02,TS-021,293.2,82378.9,6.5,0.0262,14.4,1386
2025-03-02,TS-022,209.6,149911.6,4.7,0.005,17.8,1187
2025-03-02,TS-023,244.2,107127.4,5.4,0.014,14.3,1492
2025-03-02,TS-024,289.6,140695.7,6.4,0.0385,17.9,1381
2025-03-02,TS-025,333.0,121276.9,7.4,0.0007,15.8,1434
2025-03-03,TS-001,374.5,188345.4,8.3,0.0276,16.3,1132
2025-03-03,TS-002,0.0,153579.3,0.0,0.0,4.1,0
2025-03-03,TS-003,297.6,89157.7,6.6,0.0045,14.5,948
2025-03-03,TS-004,212.5,181784.3,4.7,0.0278,14.3,1319
2025-03-03,TS-005,390.2,128699.6,8.7,0.0211,15.5,912
2025-03-03,TS-006,0.0,99742.6,0.0,0.0,2.4,0
2025-03-03,TS-007,366.4,128337.2,8.1,0.0044,17.1,1225
2025-03-03,TS-008,236.0,205544.5,5.2,0.043,16.6,895
2025-03-03,TS-009,268.3,80180.8,6.0,0.0109,15.8,916
2025-03-03,TS-010,362.0,88117.1,8.0,0.0163,16.2,931
2025-03-03,TS-011,393.5,82319.6,8.7,0.0205,16.4,990
2025-03-03,TS-012,324.3,147455.6,7.2,0.0185,15.7,1443
2025-03-03,TS-013,387.7,162736.4,8.6,0.0047,17.4,828
2025-03-03,TS-014,0.0,143488.5,0.0,0.0,3.3,0
2025-03-03,TS-015,257.5,78260.7,5.7,0.029,15.6,1265
2025-03-03,TS-016,250.4,92020.1,5.6,0.0119,15.3,1401
2025-03-03,TS-017,311.9,66860.6,6.9,0.0333,15.3,1172
2025-03-03,TS-018,253.2,138783.1,5.6,0.0289,17.8,1130
2025-03-03,TS-019,350.9,167738.6,7.8,0.0373,16.7,994
2025-03-03,TS-020,0.0,178710.4,0.0,0.0,5.1,0
2025-03-03,TS-021,0.0,82378.9,0.0,0.0,3.6,0
2025-03-03,TS-022,263.4,150175.0,5.9,0.0487,16.5,892
2025-03-03,TS-023,237.1,107364.5,5.3,0.038,16.8,1254
2025-03-03,TS-024,0.0,140695.7,0.0,0.0,3.3,0
2025-03-03,TS-025,412.8,121689.7,9.2,0.0445,17.5,803
2025-03-04,TS-001,0.0,188345.4,0.0,0.0,5.0,0
2025-03-04,TS-002,246.8,153826.1,5.5,0.0443,16.1,1207
2025-03-04,TS-003,225.8,89383.5,5.0,0.0162,17.6,830
2025-03-04,TS-004,231.7,182016.1,5.1,0.0133,17.8,1276
2025-03-04,TS-005,298.1,128997.7,6.6,0.0118,17.1,1096
2025-03-04,TS-006,385.0,100127.6,8.6,0.0429,16.9,826
2025-03-04,TS-007,231.6,128568.8,5.1,0.0078,14.7,1017
2025-03-04,TS-008,346.6,205891.1,7.7,0.0046,15.7,1283
2025-03-04,TS-009,384.5,80565.3,8.5,0.003,15.4,1069
2025-03-04,TS-010,269.9,88386.9,6.0,0.0338,17.8,989
2025-03-04,TS-011,353.9,82673.5,7.9,0.0256,17.5,878
2025-03-04,TS-012,314.1,147769.7,7.0,0.0494,15.1,1299
2025-03-04,TS-013,0.0,162736.4,0.0,0.0,4.7,0
2025-03-04,TS-014,0.0,143488.5,0.0,0.0,3.9,0
2025-03-04,TS-015,415.6,78676.3,9.2,0.0231,15.5,1495
2025-03-04,TS-016,0.0,92020.1,0.0,0.0,5.1,0
2025-03-04,TS-017,251.6,67112.1,5.6,0.0009,14.3,1413
2025-03-04,TS-018,0.0,138783.1,0.0,0.0,2.6,0
2025-03-04,TS-019,205.0,167943.5,4.6,0.0222,17.6,1023
2025-03-04,TS-020,308.3,179018.8,6.9,0.0285,15.5,1057
2025-03-04,TS-021,264.4,82643.3,5.9,0.0473,17.7,905
2025-03-04,TS-022,328.2,150503.3,7.3,0.0072,17.9,877
2025-03-04,TS-023,255.9,107620.4,5.7,0.0326,16.7,821
2025-03-04,TS-024,0.0,140695.7,0.0,0.0,2.1,0
2025-03-04,TS-025,397.2,122087.0,8.8,0.0266,16.3,1116
2025-03-05,TS-001,327.5,188672.9,7.3,0.0376,15.2,1135
2025-03-05,TS-002,312.7,154138.8,6.9,0.0145,15.0,1158
2025-03-05,TS-003,241.1,89624.6,5.4,0.0156,16.4,1108
2025-03-05,TS-004,0.0,182016.1,0.0,0.0,2.8,0
2025-03-05,TS-005,339.3,129337.0,7.5,0.0443,17.5,1258
2025-03-05,TS-006,323.7,100451.3,7.2,0.0317,14.3,920
2025-03-05,TS-007,0.0,128568.8,0.0,0.0,2.4,0
2025-03-05,TS-008,308.8,206199.9,6.9,0.0037,14.2,913
2025-03-05,TS-009,0.0,80565.3,0.0,0.0,5.6,0
2025-03-05,TS-010,329.9,88716.8,7.3,0.0101,15.6,1099
2025-03-05,TS-011,251.3,82924.8,5.6,0.031,16.0,1297
2025-03-05,TS-012,296.4,148066.1,6.6,0.0135,17.8,1056
2025-03-05,TS-013,279.4,163015.8,6.2,0.0056,17.0,1064
2025-03-05,TS-014,212.2,143700.8,4.7,0.0267,15.3,819
2025-03-05,TS-015,289.1,78965.4,6.4,0.0467,16.9,1183
2025-03-05,TS-016,0.0,92020.1,0.0,0.0,4.2,0
2025-03-05,TS-017,272.4,67384.6,6.1,0.0436,15.7,1468
2025-03-05,TS-018,316.9,139100.0,7.0,0.0395,14.5,1168
2025-03-05,TS-019,411.5,168355.0,9.1,0.0302,16.5,1002
2025-03-05,TS-020,398.5,179417.3,8.9,0.0232,16.6,1460
2025-03-05,TS-021,343.4,82986.7,7.6,0.0155,17.6,1040
2025-03-05,TS-022,0.0,150503.3,0.0,0.0,2.2,0
2025-03-05,TS-023,223.7,107844.2,5.0,0.0075,15.8,1321
2025-03-05,TS-024,300.2,140995.8,6.7,0.0099,14.4,1360
2025-03-05,TS-025,398.2,122485.1,8.8,0.0433,15.4,1202
2025-03-06,TS-001,0.0,188672.9,0.0,0.0,2.4,0
2025-03-06,TS-002,0.0,154138.8,0.0,0.0,3.1,0
2025-03-06,TS-003,219.3,89843.8,4.9,0.0246,17.3,1443
2025-03-06,TS-004,383.3,182399.4,8.5,0.047,14.6,1077
2025-03-06,TS-005,0.0,129337.0,0.0,0.0,5.1,0
2025-03-06,TS-006,392.3,100843.6,8.7,0.0499,17.4,1494
2025-03-06,TS-007,356.6,128925.5,7.9,0.0168,14.2,1321
2025-03-06,TS-008,0.0,206199.9,0.0,0.0,5.6,0
2025-03-06,TS-009,240.3,80805.6,5.3,0.0492,17.8,1317
2025-03-06,TS-010,0.0,88716.8,0.0,0.0,5.7,0
2025-03-06,TS-011,0.0,82924.8,0.0,0.0,3.2,0
2025-03-06,TS-012,383.0,148449.1,8.5,0.0318,17.1,953
2025-03-06,TS-013,252.4,163268.2,5.6,0.0252,17.9,861
2025-03-06,TS-014,264.2,143965.0,5.9,0.0307,15.5,813
2025-03-06,TS-015,354.6,79320.0,7.9,0.0316,16.6,1449
2025-03-06,TS-016,308.4,92328.5,6.9,0.0319,15.7,1361
2025-03-06,TS-017,0.0,67384.6,0.0,0.0,4.6,0
2025-03-06,TS-018,360.5,139460.5,8.0,0.011,15.4,1244
2025-03-06,TS-019,356.1,168711.1,7.9,0.0419,14.4,1145
2025-03-06,TS-020,0.0,179417.3,0.0,0.0,2.6,0
2025-03-06,TS-021,0.0,82986.7,0.0,0.0,2.2,0
2025-03-06,TS-022,219.4,150722.7,4.9,0.012,15.5,990
2025-03-06,TS-023,414.6,108258.8,9.2,0.0055,15.8,1029
2025-03-06,TS-024,297.3,141293.2,6.6,0.0103,15.8,1479
2025-03-06,TS-025,313.9,122799.0,7.0,0.0467,14.6,1018
2025-03-07,TS-001,0.0,188672.9,0.0,0.0,4.2,0
2025-03-07,TS-002,364.2,154503.1,8.1,0.0279,17.8,1354
2025-03-07,TS-003,249.8,90093.6,5.6,0.0425,16.7,849
2025-03-07,TS-004,350.4,182749.8,7.8,0.0366,18.0,1079
2025-03-07,TS-005,251.1,129588.1,5.6,0.0044,17.0,969
2025-03-07,TS-006,349.7,101193.3,7.8,0.0312,17.6,1436
2025-03-07,TS-007,347.8,129273.2,7.7,0.0164,17.8,968
2025-03-07,TS-008,0.0,206199.9,0.0,0.0,4.7,0
2025-03-07,TS-009,226.0,81031.6,5.0,0.0258,15.1,1192
2025-03-07,TS-010,0.0,88716.8,0.0,0.0,5.2,0
2025-03-07,TS-011,307.8,83232.6,6.8,0.045,14.3,1031
2025-03-07,TS-012,0.0,148449.1,0.0,0.0,3.2,0
2025-03-07,TS-013,208.8,163477.0,4.6,0.0081,17.2,1422
2025-03-07,TS-014,0.0,143965.0,0.0,0.0,6.0,0
2025-03-07,TS-015,0.0,79320.0,0.0,0.0,5.6,0
2025-03-07,TS-016,331.3,92659.8,7.4,0.0376,16.2,1233
2025-03-07,TS-017,249.6,67634.1,5.5,0.0194,16.2,1027
2025-03-07,TS-018,408.5,139869.0,9.1,0.04,15.7,1296
2025-03-07,TS-019,0.0,168711.1,0.0,0.0,2.1,0
2025-03-07,TS-020,276.3,179693.7,6.1,0.0469,15.4,1019
2025-03-07,TS-021,287.5,83274.2,6.4,0.0072,15.3,1279
2025-03-07,TS-022,223.9,150946.6,5.0,0.0104,16.9,1131
2025-03-07,TS-023,391.8,108650.6,8.7,0.041,14.0,876
2025-03-07,TS-024,381.2,141674.3,8.5,0.048,14.4,886
2025-03-07,TS-025,0.0,122799.0,0.0,0.0,4.7,0
2025-03-08,TS-001,0.0,188672.9,0.0,0.0,4.2,0
2025-03-08,TS-002,402.0,154905.0,8.9,0.0391,17.8,1166
2025-03-08,TS-003,404.5,90498.1,9.0,0.0263,17.1,1492
2025-03-08,TS-004,281.2,183031.0,6.2,0.0138,15.1,806
2025-03-08,TS-005,0.0,129588.1,0.0,0.0,5.8,0
2025-03-08,TS-006,259.7,101453.0,5.8,0.0114,17.1,1231
2025-03-08,TS-007,299.0,129572.2,6.6,0.0147,15.1,1487
2025-03-08,TS-008,0.0,206199.9,0.0,0.0,2.9,0
2025-03-08,TS-009,419.1,81450.6,9.3,0.0266,15.3,1442
2025-03-08,TS-010,394.2,89111.1,8.8,0.049,15.0,861
2025-03-08,TS-011,0.0,83232.6,0.0,0.0,2.4,0
2025-03-08,TS-012,222.8,148671.8,5.0,0.0261,15.3,1219
2025-03-08,TS-013,359.2,163836.2,8.0,0.0137,17.7,1086
2025-03-08,TS-014,307.5,144272.4,6.8,0.03,14.5,1016
2025-03-08,TS-015,246.3,79566.4,5.5,0.0383,15.8,1061
2025-03-08,TS-016,0.0,92659.8,0.0,0.0,2.8,0
2025-03-08,TS-017,304.4,67938.6,6.8,0.0104,15.7,1395
2025-03-08,TS-018,300.6,140169.6,6.7,0.04,17.4,998
2025-03-08,TS-019,0.0,168711.1,0.0,0.0,4.3,0
2025-03-08,TS-020,210.2,179903.9,4.7,0.0041,15.0,1271
2025-03-08,TS-021,215.2,83489.4,4.8,0.0152,14.9,1014
2025-03-08,TS-022,0.0,150946.6,0.0,0.0,4.1,0
2025-03-08,TS-023,402.2,109052.8,8.9,0.0442,15.9,1149
2025-03-08,TS-024,254.7,141929.0,5.7,0.0441,18.0,1162
2025-03-08,TS-025,0.0,122799.0,0.0,0.0,3.3,0
2025-03-09,TS-001,253.1,188926.0,5.6,0.0234,16.8,973
2025-03-09,TS-002,272.8,155177.8,6.1,0.0242,17.2,887
2025-03-09,TS-003,338.9,90837.0,7.5,0.0425,16.7,1380
2025-03-09,TS-004,0.0,183031.0,0.0,0.0,3.2,0
2025-03-09,TS-005,278.4,129866.5,6.2,0.028,15.5,1056
2025-03-09,TS-006,406.0,101859.0,9.0,0.0163,14.4,1411
2025-03-09,TS-007,418.3,129990.5,9.3,0.0158,17.6,848
2025-03-09,TS-008,278.4,206478.3,6.2,0.0372,17.3,1263
2025-03-09,TS-009,0.0,81450.6,0.0,0.0,3.3,0
2025-03-09,TS-010,0.0,89111.1,0.0,0.0,5.5,0
2025-03-09,TS-011,0.0,83232.6,0.0,0.0,2.9,0
2025-03-09,TS-012,377.4,149049.3,8.4,0.0455,14.8,1084
2025-03-09,TS-013,362.4,164198.6,8.1,0.0382,16.3,1192
2025-03-09,TS-014,354.0,144626.5,7.9,0.0045,14.7,1333
2025-03-09,TS-015,396.2,79962.5,8.8,0.0176,16.8,1365
2025-03-09,TS-016,0.0,92659.8,0.0,0.0,3.0,0
2025-03-09,TS-017,235.5,68174.1,5.2,0.0217,15.4,1406
2025-03-09,TS-018,223.2,140392.8,5.0,0.0172,17.5,1165
2025-03-09,TS-019,0.0,168711.1,0.0,0.0,5.0,0
2025-03-09,TS-020,406.2,180310.0,9.0,0.039,17.5,1022
2025-03-09,TS-021,220.4,83709.8,4.9,0.0007,16.5,1013
2025-03-09,TS-022,360.0,151306.6,8.0,0.0159,16.5,1462
2025-03-09,TS-023,418.1,109470.9,9.3,0.0401,15.3,1158
2025-03-09,TS-024,264.2,142193.3,5.9,0.0312,17.8,1276
2025-03-09,TS-025,232.5,123031.5,5.2,0.0142,15.4,1010
2025-03-10,TS-001,236.9,189162.9,5.3,0.0006,14.8,1324
2025-03-10,TS-002,0.0,155177.8,0.0,0.0,2.1,0
2025-03-10,TS-003,0.0,90837.0,0.0,0.0,4.0,0
2025-03-10,TS-004,395.6,183426.6,8.8,0.0067,14.1,1424
2025-03-10,TS-005,0.0,129866.5,0.0,0.0,6.0,0
2025-03-10,TS-006,349.8,102208.8,7.8,0.0215,15.6,1458
2025-03-10,TS-007,0.0,129990.5,0.0,0.0,5.7,0
2025-03-10,TS-008,208.4,206686.7,4.6,0.0302,17.4,1116
2025-03-10,TS-009,0.0,81450.6,0.0,0.0,2.5,0
2025-03-10,TS-010,0.0,89111.1,0.0,0.0,3.5,0
2025-03-10,TS-011,284.8,83517.4,6.3,0.0388,14.7,1069
2025-03-10,TS-012,0.0,149049.3,0.0,0.0,5.5,0
2025-03-10,TS-013,0.0,164198.6,0.0,0.0,2.3,0
2025-03-10,TS-014,309.2,144935.6,6.9,0.0283,16.7,967
2025-03-10,TS-015,290.9,80253.5,6.5,0.0004,15.7,818
2025-03-10,TS-016,415.1,93074.9,9.2,0.008,17.0,1147
2025-03-10,TS-017,242.5,68416.5,5.4,0.0137,14.8,801
2025-03-10,TS-018,359.2,140752.0,8.0,0.0029,17.4,849
2025-03-10,TS-019,336.6,169047.7,7.5,0.0465,15.2,1180
2025-03-10,TS-020,350.4,180660.4,7.8,0.0333,15.1,1366
2025-03-10,TS-021,239.2,83949.0,5.3,0.0156,15.1,1428
2025-03-10,TS-022,0.0,151306.6,0.0,0.0,3.1,0
2025-03-10,TS-023,283.6,109754.5,6.3,0.0382,14.1,1245
2025-03-10,TS-024,0.0,142193.3,0.0,0.0,5.1,0
2025-03-10,TS-025,0.0,123031.5,0.0,0.0,3.9,0
2025-03-11,TS-001,209.3,189372.2,4.7,0.0043,14.6,1308
2025-03-11,TS-002,301.9,155479.7,6.7,0.0373,16.0,811
2025-03-11,TS-003,0.0,90837.0,0.0,0.0,3.0,0
2025-03-11,TS-004,0.0,183426.6,0.0,0.0,2.1,0
2025-03-11,TS-005,390.4,130256.9,8.7,0.0384,17.7,1036
2025-03-11,TS-006,0.0,102208.8,0.0,0.0,5.9,0
2025-03-11,TS-007,418.5,130409.0,9.3,0.0016,16.2,831
2025-03-11,TS-008,414.1,207100.8,9.2,0.0371,16.3,1167
2025-03-11,TS-009,211.6,81662.3,4.7,0.0126,15.5,877
2025-03-11,TS-010,0.0,89111.1,0.0,0.0,4.2,0
2025-03-11,TS-011,264.6,83781.9,5.9,0.0167,15.5,1406
2025-03-11,TS-012,0.0,149049.3,0.0,0.0,4.1,0
2025-03-11,TS-013,0.0,164198.6,0.0,0.0,4.7,0
2025-03-11,TS-014,403.3,145338.9,9.0,0.035,17.5,1442
2025-03-11,TS-015,336.1,80589.6,7.5,0.0333,17.8,1154
2025-03-11,TS-016,230.3,93305.2,5.1,0.0253,17.7,881
2025-03-11,TS-017,373.5,68790.0,8.3,0.0241,17.5,1381
2025-03-11,TS-018,0.0,140752.0,0.0,0.0,5.1,0
2025-03-11,TS-019,261.9,169309.6,5.8,0.0178,15.6,1306
2025-03-11,TS-020,292.1,180952.5,6.5,0.0253,15.7,1160
2025-03-11,TS-021,351.3,84300.3,7.8,0.049,17.8,1080
2025-03-11,TS-022,282.9,151589.4,6.3,0.047,17.5,849
2025-03-11,TS-023,241.7,109996.2,5.4,0.0011,17.6,1431
2025-03-11,TS-024,203.1,142396.4,4.5,0.0043,14.5,876
2025-03-11,TS-025,236.4,123267.9,5.3,0.0364,16.3,1052
2025-03-12,TS-001,0.0,189372.2,0.0,0.0,3.5,0
2025-03-12,TS-002,330.6,155810.3,7.3,0.0176,15.3,1182
2025-03-12,TS-003,219.3,91056.3,4.9,0.0233,16.0,994
2025-03-12,TS-004,0.0,183426.6,0.0,0.0,5.8,0
2025-03-12,TS-005,229.0,130485.8,5.1,0.0481,16.2,1268
2025-03-12,TS-006,280.3,102489.0,6.2,0.0459,16.7,1466
2025-03-12,TS-007,0.0,130409.0,0.0,0.0,4.9,0
2025-03-12,TS-008,0.0,207100.8,0.0,0.0,3.9,0
2025-03-12,TS-009,0.0,81662.3,0.0,0.0,2.1,0
2025-03-12,TS-010,233.0,89344.1,5.2,0.0478,14.6,939
2025-03-12,TS-011,258.5,84040.4,5.7,0.0111,14.8,866
2025-03-12,TS-012,351.8,149401.1,7.8,0.0477,14.1,950
2025-03-12,TS-013,319.4,164518.0,7.1,0.0431,14.1,1088
2025-03-12,TS-014,354.0,145693.0,7.9,0.0173,17.3,1080
2025-03-12,TS-015,0.0,80589.6,0.0,0.0,2.7,0
2025-03-12,TS-016,344.5,93649.7,7.7,0.0083,15.6,1021
2025-03-12,TS-017,0.0,68790.0,0.0,0.0,2.1,0
2025-03-12,TS-018,248.3,141000.3,5.5,0.0257,15.0,994
2025-03-12,TS-019,208.7,169518.3,4.6,0.0207,16.7,1436
2025-03-12,TS-020,252.0,181204.5,5.6,0.0246,15.7,1081
2025-03-12,TS-021,0.0,84300.3,0.0,0.0,2.7,0
2025-03-12,TS-022,362.7,151952.1,8.1,0.0134,16.4,1399
2025-03-12,TS-023,337.8,110334.0,7.5,0.01,14.7,1400
2025-03-12,TS-024,248.0,142644.4,5.5,0.0428,17.5,1405
2025-03-12,TS-025,0.0,123267.9,0.0,0.0,3.7,0
2025-03-13,TS-001,395.2,189767.5,8.8,0.0174,14.7,1411
2025-03-13,TS-002,0.0,155810.3,0.0,0.0,4.9,0
2025-03-13,TS-003,250.8,91307.1,5.6,0.003,14.2,1165
2025-03-13,TS-004,289.0,183715.7,6.4,0.0048,15.3,1382
2025-03-13,TS-005,0.0,130485.8,0.0,0.0,4.0,0
2025-03-13,TS-006,272.5,102761.6,6.1,0.0415,16.2,871
2025-03-13,TS-007,250.1,130659.1,5.6,0.038,15.3,1239
2025-03-13,TS-008,0.0,207100.8,0.0,0.0,3.8,0
2025-03-13,TS-009,220.4,81882.7,4.9,0.0281,14.8,837
2025-03-13,TS-010,210.2,89554.3,4.7,0.0149,15.6,1223
2025-03-13,TS-011,0.0,84040.4,0.0,0.0,5.1,0
2025-03-13,TS-012,411.8,149812.9,9.2,0.0321,16.5,860
2025-03-13,TS-013,0.0,164518.0,0.0,0.0,3.5,0
2025-03-13,TS-014,378.9,146071.9,8.4,0.0121,17.8,976
2025-03-13,TS-015,255.5,80845.1,5.7,0.0333,15.0,1302
2025-03-13,TS-016,235.7,93885.4,5.2,0.0471,15.0,1153
2025-03-13,TS-017,270.9,69061.0,6.0,0.0306,17.9,1007
2025-03-13,TS-018,269.8,141270.1,6.0,0.0371,14.8,809
2025-03-13,TS-019,287.2,169805.6,6.4,0.0198,14.4,964
2025-03-13,TS-020,408.6,181613.1,9.1,0.0358,17.7,1316
2025-03-13,TS-021,321.1,84621.5,7.1,0.032,17.5,1092
2025-03-13,TS-022,315.1,152267.2,7.0,0.0281,16.7,889
2025-03-13,TS-023,290.2,110624.2,6.4,0.0089,15.5,1124
2025-03-13,TS-024,415.4,143059.8,9.2,0.0356,16.8,1120
2025-03-13,TS-025,210.6,123478.5,4.7,0.0456,17.8,1204
2025-03-14,TS-001,364.1,190131.6,8.1,0.0228,14.9,822
2025-03-14,TS-002,289.1,156099.4,6.4,0.0298,14.6,828
2025-03-14,TS-003,276.4,91583.4,6.1,0.0272,15.4,1111
2025-03-14,TS-004,382.6,184098.3,8.5,0.0458,15.0,1185
2025-03-14,TS-005,0.0,130485.8,0.0,0.0,4.1,0
2025-03-14,TS-006,413.7,103175.3,9.2,0.0438,15.8,874
2025-03-14,TS-007,340.6,130999.8,7.6,0.0397,16.7,1072
2025-03-14,TS-008,230.2,207331.0,5.1,0.0115,16.3,1179
2025-03-14,TS-009,262.6,82145.3,5.8,0.0174,15.2,1114
2025-03-14,TS-010,301.7,89855.9,6.7,0.0133,17.1,1143
2025-03-14,TS-011,369.9,84410.3,8.2,0.0242,17.2,1473
2025-03-14,TS-012,355.7,150168.6,7.9,0.0328,17.1,839
2025-03-14,TS-013,0.0,164518.0,0.0,0.0,4.7,0
2025-03-14,TS-014,382.8,146454.7,8.5,0.0483,14.7,1128
2025-03-14,TS-015,259.0,81104.1,5.8,0.0281,14.8,1238
2025-03-14,TS-016,227.9,94113.2,5.1,0.0174,17.9,941
2025-03-14,TS-017,0.0,69061.0,0.0,0.0,2.4,0
2025-03-14,TS-018,355.2,141625.4,7.9,0.0279,17.7,1341
2025-03-14,TS-019,212.7,170018.3,4.7,0.0396,14.3,1201
2025-03-14,TS-020,333.2,181946.3,7.4,0.0336,15.1,1281
2025-03-14,TS-021,0.0,84621.5,0.0,0.0,4.1,0
2025-03-14,TS-022,276.7,152543.8,6.1,0.016,17.3,1157
2025-03-14,TS-023,333.2,110957.4,7.4,0.017,17.4,1113
2025-03-14,TS-024,0.0,143059.8,0.0,0.0,4.0,0
2025-03-14,TS-025,364.3,123842.8,8.1,0.0353,17.8,1038
2025-03-15,TS-001,352.1,190483.7,7.8,0.0412,16.2,987
2025-03-15,TS-002,338.4,156437.8,7.5,0.0291,16.3,1196
2025-03-15,TS-003,366.2,91949.7,8.1,0.0256,15.0,1035
2025-03-15,TS-004,368.7,184467.0,8.2,0.0427,18.0,1222
2025-03-15,TS-005,356.1,130842.0,7.9,0.0103,17.8,1074
2025-03-15,TS-006,0.0,103175.3,0.0,0.0,2.6,0
2025-03-15,TS-007,332.8,131332.6,7.4,0.0081,17.6,1331
2025-03-15,TS-008,0.0,207331.0,0.0,0.0,4.4,0
2025-03-15,TS-009,336.2,82481.5,7.5,0.0355,17.0,1300
2025-03-15,TS-010,375.3,90231.2,8.3,0.011,14.6,1236
2025-03-15,TS-011,0.0,84410.3,0.0,0.0,3.3,0
2025-03-15,TS-012,0.0,150168.6,0.0,0.0,3.2,0
2025-03-15,TS-013,260.9,164778.9,5.8,0.0091,16.2,1397
2025-03-15,TS-014,255.4,146710.0,5.7,0.0118,15.4,1171
2025-03-15,TS-015,397.2,81501.3,8.8,0.0281,16.7,1225
2025-03-15,TS-016,257.6,94370.8,5.7,0.0096,17.5,952
2025-03-15,TS-017,264.5,69325.4,5.9,0.0144,14.9,1374
2025-03-15,TS-018,0.0,141625.4,0.0,0.0,4.3,0
2025-03-15,TS-019,0.0,170018.3,0.0,0.0,3.3,0
2025-03-15,TS-020,273.5,182219.8,6.1,0.0454,16.7,1440
2025-03-15,TS-021,333.5,84955.0,7.4,0.0148,17.7,1326
